ALDH1L1,USP30,BAIAP2L1,,RPL36AP37,ADD1,,LIMA1,,PLPP3,,,,PPP3CB,,,,GOLGA2,CD3D,,,,ADAMDEC1,,,,,,,,,,
DNAJA2,USF2,ARID3C,,PSMB4,MSX1,,VKORC1L1,,OSCAR,,,,RTN4,,,,TUBG1,ELMOD2,,,,RALA,,,,,,,,,,
NPR3,M1AP,CIAO1,,MS4A6E,GTDC1,,ACKR2,,PLXND1,,,,SQOR,,,,MFN2,MDN1,,,,GPR183,,,,,,,,,,
CNGA1,KCTD18,ULK1,,RPS3AP47,DNAJC17,,PDE5A,,CALM3,,,,ITGB1BP1,,,,CBR1,ECHDC1,,,,HCST,,,,,,,,,,
RAMP3,NAGLU,ZBTB48,,TMBIM4,FOXP1,,STK38L,,SUMF1,,,,BICC1,,,,MATCAP1,CDC5L,,,,KBTBD8,,,,,,,,,,
CAVIN1,TALDO1,KIFC1,,TPT1P8,SLC43A2,,FOXO1,,CLEC7A,,,,CXCL12,,,,HAS2,ARL1,,,,CCNG2,,,,,,,,,,
GPX3,DUSP28,SLC35F2,,PPIA,,,RHOB,,CLN8,,,,EPB41L2,,,,ZNF346,EIF1AX,,,,NCF2,,,,,,,,,,
MGST1,DCAF5,AJUBA,,YTHDF1,,,UACA,,GABARAP,,,,IGFBP4,,,,GRIA2,XIAP,,,,EXOC1,,,,,,,,,,
ECHS1,NINJ1,RBKS,,ST18,,,HADH,,THEMIS2,,,,MMP2,,,,STK3,MTMR6,,,,CYSLTR1,,,,,,,,,,
CIDEA,KLHL6,MAGEB6,,RPL7P32,,,LMOD1,,CD83,,,,MN1,,,,ZNF35,CCP110,,,,VPS13C,,,,,,,,,,
RERG,SIRPA,GTPBP6,,ERICH3-AS1,,,CCL23,,LY9,,,,ANKRD29,,,,CLCN3,RSL24D1,,,,VEZT,,,,,,,,,,
SLC7A10,SLC46A2,PMM1,,HMGB1,,,UBE2Q2,,ACVRL1,,,,EFCAB14,,,,ZNF480,AIMP1,,,,PLXDC1,,,,,,,,,,
TNS2,PCED1B,SCGB2A2,,ODAPH,,,TMEM176A,,ACTR2,,,,ARHGEF6,,,,DOLPP1,NME7,,,,CCDC88A,,,,,,,,,,
ACVR1C,VASH1,IRS4,,NPM1P6,,,OGN,,HLA-DQB1,,,,KAT6B,,,,ZNF460,ERGIC2,,,,VTI1B,,,,,,,,,,
PRXL2A,VEGFB,EPHA3,,NPM1P7,,,SSC5D,,STX4,,,,COL6A2,,,,HMBS,TSEN15,,,,UBXN4,,,,,,,,,,
GFOD1,EPB41L1,NCCRP1,,RPL13AP25,,,FAM171A1,,HEXB,,,,CLDN23,,,,RHBDF2,DBR1,,,,LAMTOR3,,,,,,,,,,
PHYH,GNS,RBM10,,RPS3AP26,,,GAPVD1,,MYO1F,,,,USP25,,,,NCS1,DENR,,,,SPOPL,,,,,,,,,,
ENPEP,RIN3,PHKA2,,RPS3AP6,,,GUCY1B1,,DYRK4,,,,CAMK2G,,,,LRRN3,PGAM1,,,,SNN,,,,,,,,,,
SLC25A18,PDXK,LYSMD3,,SNORD73B,,,MCCC1,,ARPC3,,,,PFDN5,,,,ZNF649,MAN1A2,,,,ELF2,,,,,,,,,,
SOX10,SLC25A34,LINC02910,,IMPG2,,,MAPK10,,APOC1,,,,TPM1,,,,GOLGB1,LIN7C,,,,ISLR,,,,,,,,,,
CA4,NCF1,TP73,,LIPI,,,IL15RA,,RAB10,,,,ANO6,,,,HBP1,ZMYM4,,,,BLTP3B,,,,,,,,,,
GDF5,DUS2,RTKN,,NCR2,,,NUDT19,,EIF4E2,,,,TMEM273,,,,ZDHHC8,ZNF235,,,,KLRB1,,,,,,,,,,
CSAD,HEIH,SDR42E1,,SNORA10,,,DCTPP1,,MBD2,,,,TGFB3,,,,RNA28SN5,C11orf58,,,,FCER1A,,,,,,,,,,
PLEKHG6,PPP1R9B,LZTR1,,CS,,,NHS,,C1QA,,,,CYP26B1,,,,ATP13A2,ZNF571,,,,SLAMF6,,,,,,,,,,
RASD1,PSTPIP1,FANCE,,ACTG1,,,SMAD9,,RHOA,,,,SULF2,,,,ZNF300,LCP1,,,,MTHFR,,,,,,,,,,
RRAS,FMNL3,CHSY3,,LINC01514,,,CDK5R1,,BIN2,,,,CNOT8,,,,ALG10B,EIF4B,,,,CAMKK2,,,,,,,,,,
SCARA3,MANSC4,MAPK8IP3,,EEF1A2,,,ACOX1,,SLC12A8,,,,TNS1,,,,FRG2DP,TIMM22,,,,MED13L,,,,,,,,,,
NPFF,CTDSP1,LINC00965,,MIR6795,,,FBLN5,,ITM2B,,,,GLIPR2,,,,CMSS1,IRAK4,,,,MCTP1,,,,,,,,,,
RPH3AL,KLRG1,SRSF4,,GTF2IP1,,,GRSF1,,CSGALNACT2,,,,CFLAR,,,,RNGTT,SLC39A10,,,,CMTR2,,,,,,,,,,
PTGDR2,PRKACA,FZD8,,GTF2IP4,,,PPP2R1B,,TMEM9B,,,,ZNF25,,,,IFI27L1,MOB1B,,,,ACAP2,,,,,,,,,,
SOX18,FAM78A,ATOH1,,MAGI2-AS2,,,PAICS,,RMDN3,,,,TSPAN2,,,,SPHK2,EXOC2,,,,CD48,,,,,,,,,,
PDZD2,ADAMTS10,PGPEP1,,RPSA,,,ZNF91,,GGA2,,,,DPYSL3,,,,MAP9,NMD3,,,,FIG4,,,,,,,,,,
ARMC2,CEP120,ITM2C,,RPSAP12,,,IL18R1,,DENND4C,,,,CILP,,,,ZNF362,CLEC2B,,,,WASHC4,,,,,,,,,,
HOOK2,IST1,SIMC1,,RPSAP15,,,ID3,,RUFY1,,,,TNFRSF1A,,,,BPHL,KRAS,,,,GAPT,,,,,,,,,,
C1RL,RAPGEF1,GZMM,,RPSAP19,,,ZMYM3,,TRAF3IP3,,,,PREX2,,,,OR51A7,ANGEL2,,,,AQR,,,,,,,,,,
AR,C2orf74-DT,REC8,,RPSAP26,,,RASGRF2,,COQ2,,,,ZNF43,,,,MROH7,TMEM33,,,,COLGALT1,,,,,,,,,,
CEP126,CLN6,SAMD5,,RPSAP54,,,SLC7A1,,MCOLN1,,,,CASP4LP,,,,TOGARAM1,PCYOX1L,,,,GALC,,,,,,,,,,
TMED6,MTMR14,RTL10,,RPSAP9,,,C3,,IQGAP2,,,,LILRB5,,,,TENT5C,TRMT10C,,,,RSRC2,,,,,,,,,,
ARHGEF17,STX5,ACTR3B,,SNORA62,,,TOB2,,SUCNR1,,,,STX11,,,,LEPR,ACTR6,,,,ZEB2,,,,,,,,,,
EGFR,DNASE1L1,NSD1,,RPL26P36,,,SLC7A6,,JAK1,,,,RNF135,,,,ST3GAL1,NEPRO,,,,GZMH,,,,,,,,,,
GPR27,TRPM2,LIMK2,,RPL26P37,,,PHF6,,SLFN11,,,,PPIC,,,,PTPRF,POLR1F,,,,CPNE8,,,,,,,,,,
CASKIN2,PTCH2,YJU2B,,CFAP206,,,IGFBP6,,ACE,,,,MYCBP2,,,,ACAD10,MED26,,,,ATMIN,,,,,,,,,,
CIDEC,LILRA4,SIMC1P1,,SDCBP,,,ENPP2,,SMAP2,,,,MTIF3,,,,MMP13,KDELR2,,,,ITGA11,,,,,,,,,,
LCN6,TMEM39B,TLX3,,SNORD34,,,RNPS1,,FDX1,,,,C9orf78,,,,CRIM1-DT,CUL5,,,,ACOT1,,,,,,,,,,
UBE2Q2P1,ZNF763,TAS2R10,,CCDC197,,,SELENOI,,GADD45G,,,,ADCY3,,,,FIGNL2,CTDSPL2,,,,WDR44,,,,,,,,,,
MOCS1,MYO1G,OR1L6,,SPATA12,,,ITGA5,,FCGR1A,,,,PDE8A,,,,ZNF770,TLR6,,,,CDS2,,,,,,,,,,
BOK,TMEM150B,ZBTB49,,HMGN1P3,,,ALDH1L2,,ALOX5,,,,EPHB2,,,,BEX4,OGT,,,,XG,,,,,,,,,,
TLN2,NCF1B,RALGPS1,,HMGN1P37,,,NFATC4,,NFATC3,,,,ANAPC16,,,,MORF4L2-AS1,TUBE1,,,,GPR65,,,,,,,,,,
TNNC2,SH3BP2,ITIH4,,HMGN1P38,,,TMSB4Y,,FTH1,,,,GALNT16,,,,MANEA,ABCA6,,,,GIMAP2,,,,,,,,,,
MYRIP,OS9,CHTF18,,TBX5-AS1,,,ADAMTSL1,,RAP1A,,,,CAMLG,,,,SPSB1,TMA7,,,,EEIG2,,,,,,,,,,
ANGPTL8,PPP3R1,GP6,,RPL10P16,,,SERPINE2,,RNASE1,,,,ZFP36L1,,,,AURKB,SRP72,,,,ZNF615,,,,,,,,,,
LDOC1,WT1,KCTD5,,RPL10P9,,,FANCD2,,SGPL1,,,,CALHM2,,,,NANS,CCNC,,,,CD164,,,,,,,,,,
ABLIM3,RGS19,CROCCP2,,RPS24,,,PBX1,,ITSN2,,,,CYTH4,,,,ZNF345,DDX18,,,,ANXA6,,,,,,,,,,
EPB42,TMEM150A,WT1-AS,,RPL19,,,RSRP1,,DOK3,,,,SPON1,,,,TPBG,U2SURP,,,,HELQ,,,,,,,,,,
CARD10,YWHAH,CENPA,,RPL14P1,,,PFKFB3,,B2M,,,,HEPH,,,,SIGMAR1,ATP2C1,,,,FAIM,,,,,,,,,,
GYS2,PPP1R7,LGI3,,GOLT1A,,,SCARA5,,HIPK3,,,,ZNF32,,,,HOXB6,BZW1,,,,ACTR1A,,,,,,,,,,
QPCTL,FGD5,,,EEF1G,,,CSMD2,,OTUD1,,,,B4GALT1,,,,APOBEC3B,TOMM70,,,,TANK,,,,,,,,,,
TIE1,CTDSP2,,,MIR3654,,,CX3CR1,,ADPGK,,,,ELMO1,,,,HAUS8,SMCHD1,,,,GIMAP6,,,,,,,,,,
TRNAU1AP,CCDC200,,,CLEC12A,,,PPA1,,CALML4,,,,NINJ2,,,,ZNF229,ERLIN1,,,,HAPSTR1,,,,,,,,,,
CYP4B1,RRAGD,,,RPL7P52,,,SGMS2,,BORCS7,,,,RASGRP3,,,,CEP63,BCAS2,,,,CNOT6L,,,,,,,,,,
RLN1,SYNGR2,,,RPLP2,,,BCOR,,CNEP1R1,,,,TMEM37,,,,CAMSAP1,WWP1,,,,CCL18,,,,,,,,,,
TMEM245,RAB21,,,RPL7P1,,,KLHDC2,,MR1,,,,MCU,,,,P4HA2,PAPSS1,,,,ANAPC13,,,,,,,,,,
GLDN,SH2D3C,,,RPL7P23,,,PRR34,,CCDC115,,,,TBC1D1,,,,PPFIA4,CSTF2T,,,,GPR82,,,,,,,,,,
H1-10-AS1,PLEKHO2,,,RPL7P47,,,DUSP1,,TBC1D2B,,,,SIX2,,,,PAK1IP1,ZNF222,,,,CR1,,,,,,,,,,
MYOM1,MAPK13,,,RPL7P6,,,GDF10,,TRERF1,,,,POLD4,,,,TIGD7,RRP15,,,,ZBED5,,,,,,,,,,
SLC66A1LP,CD81,,,RPL7P9,,,FAH,,FABP3,,,,TBC1D9,,,,ERVW-1,MRPL1,,,,SUMO1,,,,,,,,,,
NUDT16,CAPNS1,,,RPS27P3,,,VIPR2,,ATP9B,,,,SH3BGRL,,,,CCDC85C,GABARAPL2,,,,CCR2,,,,,,,,,,
PDGFB,POU2F2,,,RPS27P4,,,NDEL1,,RRN3P1,,,,METTL25,,,,JAG2,CEP57L1,,,,MEDAG,,,,,,,,,,
AHSP,FDXACB1,,,RPS27P8,,,ADAMTS18,,RREB1,,,,PDE4A,,,,MED20,NUP54,,,,ZFX,,,,,,,,,,
GALNT18,UBASH3A,,,PTMA,,,MPHOSPH8,,CZIB,,,,FBLN1,,,,TLCD3B,CETN2,,,,C6orf62,,,,,,,,,,
DNM3,SLC48A1,,,PTMAP2,,,NSRP1,,CCL5,,,,LAPTM4A,,,,LCAT,RUNX2,,,,ARL8B,,,,,,,,,,
CENPF,KCNK6,,,BCL7C,,,TMEM200B,,TMEM219,,,,DAB2,,,,CDK11B,MGP,,,,RCBTB2,,,,,,,,,,
PLCD3,SERTAD3,,,CDK2AP1,,,PRDM6,,NRBF2,,,,IL15,,,,YIF1A,KPNA4,,,,ANAPC4,,,,,,,,,,
ABCC9,DCANP1,,,MTPN,,,NNAT,,GCHFR,,,,MAF,,,,CADPS2,TIMM9,,,,RSBN1,,,,,,,,,,
SLC1A7,DAGLB,,,RPL13P5,,,CDH6,,PSEN1,,,,RSU1,,,,HIP1R,ZNF146,,,,ZNF302,,,,,,,,,,
MT1X,GJA5,,,RPL4P2,,,WDR20,,ZFP36L2,,,,DCAF6,,,,ZNF616,CFAP97,,,,OSBPL8,,,,,,,,,,
OXT,HHIPL1,,,RPL4P4,,,SLC25A28,,NHSL2,,,,CD28,,,,PREPL,VPS50,,,,POGLUT3,,,,,,,,,,
SLCO2A1,CD99L2,,,RPL4P5,,,ITGAE,,LILRB1,,,,PRKAG2,,,,SIK1,ZNF420,,,,ATF1,,,,,,,,,,
ENTPD3,ZDHHC3,,,RS1,,,NUP214,,KDM2B,,,,PHKB,,,,H3C12,PDCD10,,,,ZBTB11,,,,,,,,,,
GSDMB,MPND,,,RPS15AP1,,,CADM2,,CCRL2,,,,BLCAP,,,,TP53I13,UBE2E1,,,,MSL2,,,,,,,,,,
SIM1,ARHGAP27P1,,,B4GALNT1,,,ZCCHC7,,ATP6V0E1,,,,SETD3,,,,PCDHGB4,MRPS22,,,,PIN4,,,,,,,,,,
PEMT,PHKG2,,,STAU1,,,PODXL,,BLNK,,,,RBMS2,,,,ZNF766,PPP1R2,,,,TLR1,,,,,,,,,,
SIDT2,RAB3IL1,,,GLI4,,,CC2D2B,,HPSE,,,,COL5A1,,,,C2orf74,GOLGA7,,,,C9orf72,,,,,,,,,,
RGN,GNPTG,,,LINC01267,,,BPIFB4,,ZNF438,,,,KCNMB1,,,,SOX4,ZNF226,,,,MSL3,,,,,,,,,,
CYB5R3,KLF10,,,HAS1,,,BRCA1,,PNMA8B,,,,CAB39,,,,CD247,ITM2A,,,,ZBTB8OS,,,,,,,,,,
MYO1C,TP53I11,,,FRMD7,,,MTMR9,,CARD8-AS1,,,,ECSCR,,,,DCAF11,APPL1,,,,BIRC6,,,,,,,,,,
COL4A2,CERCAM,,,RPLP0P9,,,ZC3H12B,,CTDNEP1,,,,CSF1,,,,ERMN,ABCC1,,,,TUBA1B,,,,,,,,,,
TPM2,STAC3,,,RPS3AP5,,,LIG3,,ZC3H12D,,,,AKNA,,,,SKA1,ZNF75A,,,,ZNF706,,,,,,,,,,
TMEM74B,SNORD99,,,RPLP1,,,WRNIP1,,ADAM9,,,,PNRC1,,,,CACNA2D4,SLC35A5,,,,RHOU,,,,,,,,,,
PSG9,JUN,,,CARS1-AS1,,,NUDT2,,ASAH1,,,,RGL1,,,,MAP10,RAMAC,,,,ZMYM2,,,,,,,,,,
EFCAB12,KCNK13,,,DDX5,,,C1R,,PDCL,,,,PTGFR,,,,ARHGEF39,KLHL7,,,,ZNF225,,,,,,,,,,
RGS22,PTGS1,,,SGCA,,,SGIP1,,EMB,,,,LMBRD1,,,,FRZB,SYF2,,,,DENND4A,,,,,,,,,,
ROR1,TPCN1,,,LINC00852,,,FNDC1,,LPXN,,,,OSTF1,,,,HMGN4,LINC00857,,,,ZNF181,,,,,,,,,,
ZFP2,UBE2R2,,,MEG9,,,RASA4,,SOAT1,,,,PRKCH,,,,ROBO1,CCDC66,,,,LEMD3,,,,,,,,,,
ADRA1A,TREML1,,,RPL15P14,,,NOL8,,EVL,,,,ZZEF1,,,,PRORSD1P,CRNKL1,,,,GLOD4,,,,,,,,,,
ACE2,SDHAP1,,,RPL15P2,,,MTURN,,CYBA,,,,SAMD3,,,,FAM218A,LRBA,,,,PODNL1,,,,,,,,,,
GAS2L2,LINC01547,,,RPL15P3,,,PARP1,,CD244,,,,FKBP15,,,,TENM4,MYNN,,,,RPL36AL,,,,,,,,,,
JAKMIP3,TERF2,,,RPL15P7,,,BMP6,,TRIM14,,,,ELL2,,,,ICAM1,MIAT,,,,IL17RA,,,,,,,,,,
SOX17,TPRG1,,,RNF149,,,PIP4K2C,,GALM,,,,STX8,,,,TRAF4,MAP4K5,,,,PPIL3,,,,,,,,,,
TMTC1,CCN4,,,MIR4680,,,COQ8A,,PIAS1,,,,DNAJC27,,,,KAT2A,KDM5B,,,,ZNF570,,,,,,,,,,
MSRB3,IL4R,,,C4orf36,,,USP37,,ANGEL1,,,,PRRX1,,,,SMIM13,KIZ,,,,TLR8,,,,,,,,,,
POLR3K,ARSB,,,RPL4,,,CD80,,SLC8A1,,,,CPA3,,,,FGF1,UFL1,,,,CD163,,,,,,,,,,
PKD1L2,RBM43,,,USP30-AS1,,,PLPP1,,RABGAP1L,,,,NABP1,,,,HOPX,BRWD3,,,,PRDM1,,,,,,,,,,
GLI1,CYB5D2,,,CSDE1,,,LPCAT3,,MMP19,,,,PHF11,,,,LRRC8A,ZNF22,,,,DTWD1,,,,,,,,,,
CETP,FBXO36,,,HNRNPA1,,,FANCB,,TMEM52B,,,,FMO1,,,,B4GALT4,LYAR,,,,KDM5A,,,,,,,,,,
SAA2,RBP1,,,PSMC3IP,,,PGR,,BTBD7,,,,ARHGAP17,,,,CLIC3,KCTD6,,,,ZNF559,,,,,,,,,,
LRP10,SH3BGRL3,,,RPL34,,,DYNC1LI2,,TMEM138,,,,PLCG2,,,,RAMP1,HSP90B1,,,,PPM1B,,,,,,,,,,
NAT14,ZNF846,,,RFFL,,,CLU,,ZCCHC2,,,,CD36,,,,GSK3B,GPATCH2,,,,SRP14,,,,,,,,,,
SCN9A,RAB35,,,EIF4EP2,,,SAFB2,,MGAT1,,,,VPS35L,,,,HROB,EID1,,,,LHFPL6,,,,,,,,,,
ABCC6,FZD2,,,PTDSS1,,,LIAS,,GINM1,,,,SFRP2,,,,RABL6,EAF2,,,,LGALS8,,,,,,,,,,
H2AJ,ZMIZ1-AS1,,,LYN,,,SDK1,,ARL5A,,,,KIAA0930,,,,OSGIN1,TRAF3IP1,,,,SMARCE1,,,,,,,,,,
WSCD1,SLC2A8,,,RPS17,,,ACSL4,,BLOC1S6,,,,HIGD1B,,,,TRIM3,ASF1A,,,,STYX,,,,,,,,,,
CHAMP1,PLEKHM2,,,VBP1,,,MRPL20,,APLP2,,,,PLEKHA1,,,,MBNL1-AS1,SLC35A1,,,,RBM7,,,,,,,,,,
AFAP1L1,PYCARD,,,EEF1B2,,,COX14,,LINC01140,,,,ARHGAP9,,,,SETD9,CDK13,,,,ZNF816,,,,,,,,,,
LMX1A,TBL1X,,,EEF1B2P2,,,EMX2,,WDR7,,,,PJA2,,,,CHRM3,TBC1D20,,,,FYB1,,,,,,,,,,
PEX11A,VAC14,,,EEF1B2P3,,,RTL3,,CYFIP1,,,,CALD1,,,,GABRR1,NKAPD1,,,,PUM2,,,,,,,,,,
SYT15,DDAH2,,,EEF1B2P6,,,UTP18,,ACOT13,,,,TRA2A,,,,PHIP,OARD1,,,,HECTD1,,,,,,,,,,
KCNAB1,CRYAA,,,KIAA0408,,,HAAO,,PTPN22,,,,MCUB,,,,CARM1,HDAC2,,,,MRPS18C,,,,,,,,,,
PAG1,KLF13,,,PPP1R8,,,SNORD32A,,ZNF18,,,,BASP1,,,,FAM228A,JPT1,,,,ANKRD49,,,,,,,,,,
MPL,IFITM10,,,NLRP14,,,RPS27A,,LAT2,,,,MYOF,,,,PIMREG,JPT2,,,,ROCK1,,,,,,,,,,
KDR,TMEM255A,,,RPL6P10,,,ESR1,,PGD,,,,SPARC,,,,MIR200A,RAB13,,,,SEC62,,,,,,,,,,
EFCAB3,NAGPA,,,RPL6P19,,,ATP5PD,,CD52,,,,CDH11,,,,ESRRA,ZZZ3,,,,COPB1,,,,,,,,,,
PIGV,KANSL1-AS1,,,RPL6P27,,,WNT2B,,COL8A2,,,,PPP4R3B,,,,KLRC3,CTPS2,,,,YY1,,,,,,,,,,
MYL4,SHLD1,,,MIR194-2,,,DKC1,,CASP10,,,,TMEM97,,,,KLRC2,FUNDC1,,,,SACM1L,,,,,,,,,,
IGIP,DNM1,,,PTMAP3,,,NAA15,,CCDC93,,,,C1QTNF2,,,,PWWP3A,IBTK,,,,CTR9,,,,,,,,,,
FAM120B,DNAJB12,,,UPK3BP1,,,SNX25,,RPS6KA1,,,,NTAN1,,,,EFHC1,IFTAP,,,,CFL1,,,,,,,,,,
LMO3,LHPP,,,TSACC,,,ZNF318,,TNFAIP8,,,,COMMD1,,,,EDN3,PIK3C3,,,,TMLHE,,,,,,,,,,
SMIM1,CD177,,,TMSB4XP6,,,FKBP5,,PLEKHB2,,,,ECM2,,,,PCDHB13,SLC35B3,,,,MRFAP1L1,,,,,,,,,,
CPB1,ASB1,,,TMSB4XP8,,,CD1C,,SNX18,,,,MXRA8,,,,CASP5,TOP2B,,,,ZCRB1,,,,,,,,,,
RCL1,NHLRC3,,,OR12D2,,,ZFPM2,,CXCR4,,,,UCP2,,,,NAPEPLD,ZFP30,,,,STAG1,,,,,,,,,,
PRELP,YPEL2,,,AFTPH,,,MCPH1,,BGN,,,,MCEE,,,,TCEAL9,QRSL1,,,,CMPK1,,,,,,,,,,
MRI1,CALHM5,,,RPLP0,,,LEPROTL1,,LINC02035,,,,ZDHHC17,,,,GNA11,RBBP7,,,,,,,,,,,,,,
SCN11A,CCDC82,,,RPLP0P6,,,GCA,,TUBGCP2,,,,COL6A1,,,,CAPN1,CCAR1,,,,,,,,,,,,,,
RRAD,GALNS,,,RBM39P1,,,PRR7,,OGFRL1,,,,TBC1D12,,,,VIT,PPP1R12A,,,,,,,,,,,,,,
DLL3,TAOK3,,,CNOT11,,,USO1,,TRAF3,,,,SGMS1,,,,SATB1,DDIT4,,,,,,,,,,,,,,
BMP2,TET3,,,COX7A2L,,,SLC25A46,,SDHD,,,,LGI2,,,,SLC30A5,SNAPC5,,,,,,,,,,,,,,
WFS1,GLYR1,,,FAM43B,,,RPS29,,GLA,,,,PDLIM2,,,,CCNF,CLEC1A,,,,,,,,,,,,,,
NMUR1,GNA15,,,SMNDC1,,,ZNF429,,LRRC15,,,,MPP1,,,,ATOSB,CDC40,,,,,,,,,,,,,,
KLF2,GATA2,,,HEATR9,,,GRIA3,,MRC1,,,,MYL12A,,,,LOC100130452,KLHL17,,,,,,,,,,,,,,
SURF1,GOLM2,,,RAB6C,,,TM4SF18,,MOB3A,,,,DPP4,,,,REEP6,SNX4,,,,,,,,,,,,,,
RRAGA,PHAF1,,,RAB6D,,,DENND3,,MS4A14,,,,ISM1,,,,SPMIP4,SMARCA5,,,,,,,,,,,,,,
KCTD15,CASP8,,,KIR3DL2,,,DTX3L,,DCTD,,,,COPZ2,,,,ZNF484,SEC63,,,,,,,,,,,,,,
RHPN2,CHID1,,,WFDC13,,,MLKL,,SLC6A6,,,,YWHAB,,,,DDX31,RAPGEF2,,,,,,,,,,,,,,
NFIL3,EEF1AKMT3,,,TBXT,,,PALB2,,PIK3R5,,,,ECPAS,,,,HLA-J,CASP4,,,,,,,,,,,,,,
ERMARD,FAM228B,,,SARAF,,,MYH11,,CPZ,,,,FBXO8,,,,GPR88,LTN1,,,,,,,,,,,,,,
WDR27,SMAD1,,,ONECUT3,,,NMRK2,,CD9,,,,TPK1,,,,ZNF844,PAK2,,,,,,,,,,,,,,
PNPLA7,RAB14,,,DBH,,,ANPEP,,NR3C1,,,,IRAG1,,,,HSP90B3P,SLC16A4,,,,,,,,,,,,,,
CCBE1,RPL23AP7,,,H3-4,,,RPL10,,FMNL1,,,,MXRA5,,,,ZNF197,MIOS,,,,,,,,,,,,,,
HCFC1,IDS,,,GHITM,,,SEPTIN11,,FAM20C,,,,SNX2,,,,PRSS53,CWC15,,,,,,,,,,,,,,
RGS7BP,ECEL1,,,LINC00174,,,RAD51C,,PLCB2,,,,IL10RA,,,,SLC16A10,SNRNP48,,,,,,,,,,,,,,
CYP2C8,PAGR1,,,GJD3,,,LRIG2,,CXorf38,,,,SLC66A3,,,,CHGB,CNOT1,,,,,,,,,,,,,,
ECHDC2,GNPDA1,,,RPS16,,,TRIP11,,MOB1A,,,,PTPRE,,,,C1RL-AS1,ESD,,,,,,,,,,,,,,
KCND2,NECAP1,,,LNROP,,,PGRMC1,,NFYB,,,,UQCRC2,,,,TP53BP2,ASCC3,,,,,,,,,,,,,,
ACSM5,TBC1D22A,,,PPP1CC,,,TMEM30B,,FZD1,,,,APPL2,,,,FAM83D,XRN1,,,,,,,,,,,,,,
LHCGR,MPPE1,,,ZDHHC6,,,UAP1,,MED11,,,,VSIG4,,,,LLGL2,CRBN,,,,,,,,,,,,,,
PJVK,PRSS56,,,SEPHS2,,,FLRT2,,ACTB,,,,REV1,,,,THEM6,METTL18,,,,,,,,,,,,,,
RNF217,ZNF358,,,CYP2U1-AS1,,,PPAT,,EPC1,,,,PRCP,,,,HOXD3,SAV1,,,,,,,,,,,,,,
DOCK8-AS1,SYNE1,,,MEIG1,,,CDKL1,,PCBP1,,,,FOXJ2,,,,PPFIA2,STAG2,,,,,,,,,,,,,,
MRPL54,GRK2,,,EPN2-AS1,,,RPS6,,CCDC28A,,,,CAMK1D,,,,TRIL,NUP188,,,,,,,,,,,,,,
NUP210,RNASEL,,,EIF4E,,,ZNF271P,,PPP3CA,,,,RBM47,,,,MMS22L,EDEM3,,,,,,,,,,,,,,
FRMD1,GBGT1,,,DAZL,,,MDC1,,CIAO2A,,,,RECK,,,,EPS8,FAM8A1,,,,,,,,,,,,,,
SAA1,PACS2,,,SUDS3,,,PRRG3,,RNASEH2B,,,,BLVRA,,,,POMT1,GOPC,,,,,,,,,,,,,,
TCEAL4,FBXO42,,,C5orf15,,,SNORD83A,,TPRA1,,,,ADAM33,,,,GFM1,TOR1AIP2,,,,,,,,,,,,,,
FAM98A,TMEM216,,,DDX1,,,MYLK,,ARMH3,,,,LFNG,,,,MEGF10,AHCTF1,,,,,,,,,,,,,,
DYNAP,C5AR2,,,KLHL11,,,FUNDC2,,SERPINB6,,,,DOCK8,,,,HRAS,RBM12,,,,,,,,,,,,,,
BMP1,BLOC1S3,,,SUMO2P1,,,TMEM43,,FECH,,,,MPC1,,,,TMEFF2,NSUN3,,,,,,,,,,,,,,
TNFSF9,LEP,,,SUMO2P17,,,STAM,,RALB,,,,MMAA,,,,BEX3,FNDC3A,,,,,,,,,,,,,,
KIF3C,EGR2,,,SUMO2P21,,,UNG,,BCAP31,,,,PRICKLE1,,,,SLC3A2,SEPTIN7,,,,,,,,,,,,,,
DSTYK,FAM110A,,,SUMO2P3,,,HACD3,,CCR5,,,,MGMT,,,,ZNF233,CILK1,,,,,,,,,,,,,,
ABLIM2,AMFR,,,TUBA1A,,,RPUSD4,,TBC1D9B,,,,HADHA,,,,CHML,MED14,,,,,,,,,,,,,,
AOC2,TIFAB,,,SLC28A2,,,KIAA1671,,TRAPPC12,,,,GLIPR1,,,,TBX3,BCLAF3,,,,,,,,,,,,,,
OSCP1,CYBC1,,,NUB1,,,DNAH1,,CORO1C,,,,ZNF469,,,,SHMT1,KL,,,,,,,,,,,,,,
HBG1,NENF,,,TUBAP2,,,DSTN,,DAPP1,,,,ADGRA2,,,,LOC646214,ARMH4,,,,,,,,,,,,,,
PHLDA2,GNA12,,,HNRNPH2,,,MRPS12,,SLC46A1,,,,,,,,PABPC4L,SLU7,,,,,,,,,,,,,,
TEX41,PGAP3,,,MIR223,,,RPL6,,RNH1,,,,,,,,APTX,WDR19,,,,,,,,,,,,,,
EDF1,ATXN1L,,,MIR223HG,,,NEK4,,ABI1,,,,,,,,SPTAN1,TRAPPC8,,,,,,,,,,,,,,
ANXA2P1,CCDC159,,,ACSBG2,,,MEFV,,DRAM1,,,,,,,,ZBTB5,EIF3M,,,,,,,,,,,,,,
SHMT2,IFNAR2,,,GPR37L1,,,CEBPD,,ANXA4,,,,,,,,KRT3,KIFAP3,,,,,,,,,,,,,,
