,,,,KRT82,,,,,,,,,,,,,,,,,
,,,,PARD3-DT,,,,,,,,,,,,,,,,,
,,,,THOP1,,,,,,,,,,,,,,,,,
,,,,CTAGE11P,,,,,,,,,,,,,,,,,
,,,,RPL3P7,,,,,,,,,,,,,,,,,
,,,,WDR48,,,,,,,,,,,,,,,,,
,,,,EVPLL,,,,,,,,,,,,,,,,,
,,,,MED12L,,,,,,,,,,,,,,,,,
,,,,SPACA4,,,,,,,,,,,,,,,,,
,,,,PAIP2,,,,,,,,,,,,,,,,,
,,,,LRIG2,,,,,,,,,,,,,,,,,
,,,,CACUL1,,,,,,,,,,,,,,,,,
,,,,AP2A1,,,,,,,,,,,,,,,,,
,,,,WDR44,,,,,,,,,,,,,,,,,
,,,,ERP29,,,,,,,,,,,,,,,,,
,,,,KIF5B,,,,,,,,,,,,,,,,,
,,,,GMFB,,,,,,,,,,,,,,,,,
,,,,ZNF475,,,,,,,,,,,,,,,,,
,,,,CYP4F2,,,,,,,,,,,,,,,,,
,,,,TRIM65,,,,,,,,,,,,,,,,,
,,,,USP24,,,,,,,,,,,,,,,,,
,,,,CANX,,,,,,,,,,,,,,,,,
,,,,MMP11,,,,,,,,,,,,,,,,,
,,,,MTOR,,,,,,,,,,,,,,,,,
,,,,TRAPPC3,,,,,,,,,,,,,,,,,
,,,,UNC50,,,,,,,,,,,,,,,,,
,,,,RAB13,,,,,,,,,,,,,,,,,
,,,,TNRC6B,,,,,,,,,,,,,,,,,
,,,,TSN,,,,,,,,,,,,,,,,,
,,,,SCARB2,,,,,,,,,,,,,,,,,
,,,,BUB3,,,,,,,,,,,,,,,,,
,,,,KRTAP8-1,,,,,,,,,,,,,,,,,
,,,,GPR176,,,,,,,,,,,,,,,,,
,,,,SP4,,,,,,,,,,,,,,,,,
,,,,HACD2,,,,,,,,,,,,,,,,,
,,,,TM2D2,,,,,,,,,,,,,,,,,
,,,,IL1RL1,,,,,,,,,,,,,,,,,
,,,,MPV17,,,,,,,,,,,,,,,,,
,,,,UHRF2,,,,,,,,,,,,,,,,,
,,,,PLEKHA3,,,,,,,,,,,,,,,,,
,,,,LCOR,,,,,,,,,,,,,,,,,
,,,,BTF3,,,,,,,,,,,,,,,,,
,,,,RPL3P4,,,,,,,,,,,,,,,,,
,,,,MRPS27,,,,,,,,,,,,,,,,,
,,,,GNG5B,,,,,,,,,,,,,,,,,
,,,,KYAT3,,,,,,,,,,,,,,,,,
,,,,VWC2,,,,,,,,,,,,,,,,,
,,,,SSR4,,,,,,,,,,,,,,,,,
,,,,FAM47C,,,,,,,,,,,,,,,,,
,,,,MED15P9,,,,,,,,,,,,,,,,,
,,,,RMDN3,,,,,,,,,,,,,,,,,
,,,,CYP2B7P,,,,,,,,,,,,,,,,,
,,,,CLIC5,,,,,,,,,,,,,,,,,
,,,,CHRNB1,,,,,,,,,,,,,,,,,
,,,,XPO1,,,,,,,,,,,,,,,,,
,,,,DVL2,,,,,,,,,,,,,,,,,
,,,,INTS2,,,,,,,,,,,,,,,,,
,,,,TTC4,,,,,,,,,,,,,,,,,
,,,,KBTBD12,,,,,,,,,,,,,,,,,
,,,,TMEM221,,,,,,,,,,,,,,,,,
,,,,FAM43B,,,,,,,,,,,,,,,,,
,,,,SLC12A2-DT,,,,,,,,,,,,,,,,,
,,,,CLCNKB,,,,,,,,,,,,,,,,,
,,,,TARS1,,,,,,,,,,,,,,,,,
,,,,C14orf119,,,,,,,,,,,,,,,,,
,,,,CCDC39,,,,,,,,,,,,,,,,,
,,,,C1orf87,,,,,,,,,,,,,,,,,
,,,,MGA,,,,,,,,,,,,,,,,,
,,,,CREG2,,,,,,,,,,,,,,,,,
,,,,WDR43,,,,,,,,,,,,,,,,,
,,,,TIMM23,,,,,,,,,,,,,,,,,
,,,,SYPL1,,,,,,,,,,,,,,,,,
,,,,S1PR1-DT,,,,,,,,,,,,,,,,,
,,,,MAT2A,,,,,,,,,,,,,,,,,
,,,,NDUFS1,,,,,,,,,,,,,,,,,
,,,,CA10,,,,,,,,,,,,,,,,,
,,,,C17orf58,,,,,,,,,,,,,,,,,
,,,,ACBD5,,,,,,,,,,,,,,,,,
,,,,KIFBP,,,,,,,,,,,,,,,,,
,,,,C20orf181,,,,,,,,,,,,,,,,,
,,,,PAX1,,,,,,,,,,,,,,,,,
,,,,PYY2,,,,,,,,,,,,,,,,,
,,,,UGDH,,,,,,,,,,,,,,,,,
,,,,MEF2C,,,,,,,,,,,,,,,,,
,,,,MDH1,,,,,,,,,,,,,,,,,
,,,,ASPH,,,,,,,,,,,,,,,,,
,,,,HSPA9,,,,,,,,,,,,,,,,,
,,,,LINC00550,,,,,,,,,,,,,,,,,
,,,,EFCAB3,,,,,,,,,,,,,,,,,
,,,,EFCAB3P1,,,,,,,,,,,,,,,,,
,,,,HILPDA-AS1,,,,,,,,,,,,,,,,,
,,,,CA9,,,,,,,,,,,,,,,,,
,,,,ADIPOR2,,,,,,,,,,,,,,,,,
,,,,HTD2,,,,,,,,,,,,,,,,,
,,,,ANKMY1,,,,,,,,,,,,,,,,,
,,,,CHST2,,,,,,,,,,,,,,,,,
,,,,RNU6-1083P,,,,,,,,,,,,,,,,,
,,,,BMP2K-DT,,,,,,,,,,,,,,,,,
,,,,SUMF2,,,,,,,,,,,,,,,,,
,,,,MAZ,,,,,,,,,,,,,,,,,
,,,,ACTR10,,,,,,,,,,,,,,,,,
,,,,DYNLRB1,,,,,,,,,,,,,,,,,
,,,,PSMA4,,,,,,,,,,,,,,,,,
,,,,KRTAP7-1,,,,,,,,,,,,,,,,,
,,,,KRTAP3-1,,,,,,,,,,,,,,,,,
,,,,ATP1A1,,,,,,,,,,,,,,,,,
,,,,VAPB,,,,,,,,,,,,,,,,,
,,,,VRK1,,,,,,,,,,,,,,,,,
,,,,LANCL1,,,,,,,,,,,,,,,,,
,,,,MARCHF11-DT,,,,,,,,,,,,,,,,,
,,,,ERI2,,,,,,,,,,,,,,,,,
,,,,PZP,,,,,,,,,,,,,,,,,
,,,,PALS1,,,,,,,,,,,,,,,,,
,,,,REEP5,,,,,,,,,,,,,,,,,
,,,,THAP5,,,,,,,,,,,,,,,,,
,,,,PPP2CB,,,,,,,,,,,,,,,,,
,,,,KRT72,,,,,,,,,,,,,,,,,
,,,,XRCC6,,,,,,,,,,,,,,,,,
,,,,MAGT1,,,,,,,,,,,,,,,,,
,,,,NDUFV2,,,,,,,,,,,,,,,,,
,,,,NDUFV2P1,,,,,,,,,,,,,,,,,
,,,,TOR4A,,,,,,,,,,,,,,,,,
,,,,RNF220,,,,,,,,,,,,,,,,,
,,,,RAP2A,,,,,,,,,,,,,,,,,
,,,,CPSF2,,,,,,,,,,,,,,,,,
,,,,NR4A1,,,,,,,,,,,,,,,,,
,,,,USP1,,,,,,,,,,,,,,,,,
,,,,C5orf47,,,,,,,,,,,,,,,,,
,,,,NACC2,,,,,,,,,,,,,,,,,
,,,,ZNF536,,,,,,,,,,,,,,,,,
,,,,DGCR2,,,,,,,,,,,,,,,,,
,,,,PADI3,,,,,,,,,,,,,,,,,
,,,,ATP5MC3,,,,,,,,,,,,,,,,,
,,,,EDDM3A,,,,,,,,,,,,,,,,,
,,,,SPACDR,,,,,,,,,,,,,,,,,
,,,,CMC4,,,,,,,,,,,,,,,,,
,,,,CMPK1,,,,,,,,,,,,,,,,,
,,,,ZNF639,,,,,,,,,,,,,,,,,
,,,,EIF4A2,,,,,,,,,,,,,,,,,
,,,,ACOT4,,,,,,,,,,,,,,,,,
,,,,RNF20,,,,,,,,,,,,,,,,,
,,,,MEMO1,,,,,,,,,,,,,,,,,
,,,,MEMO1P1,,,,,,,,,,,,,,,,,
,,,,SLC35F3,,,,,,,,,,,,,,,,,
,,,,DBI,,,,,,,,,,,,,,,,,
,,,,SLC35B1,,,,,,,,,,,,,,,,,
,,,,RNF145,,,,,,,,,,,,,,,,,
,,,,GLI2,,,,,,,,,,,,,,,,,
,,,,ABCB8,,,,,,,,,,,,,,,,,
,,,,CAPN11,,,,,,,,,,,,,,,,,
,,,,GPRC5D,,,,,,,,,,,,,,,,,
,,,,DPF1,,,,,,,,,,,,,,,,,
,,,,TFAP2E,,,,,,,,,,,,,,,,,
,,,,AMDHD1,,,,,,,,,,,,,,,,,
,,,,TMCO5A,,,,,,,,,,,,,,,,,
,,,,GABBR2,,,,,,,,,,,,,,,,,
,,,,SNORD83A,,,,,,,,,,,,,,,,,
,,,,LTN1,,,,,,,,,,,,,,,,,
,,,,GNL3,,,,,,,,,,,,,,,,,
,,,,NGRN,,,,,,,,,,,,,,,,,
,,,,CRP,,,,,,,,,,,,,,,,,
,,,,MSANTD2-AS1,,,,,,,,,,,,,,,,,
,,,,MAPT,,,,,,,,,,,,,,,,,
,,,,SMIM10L1,,,,,,,,,,,,,,,,,
,,,,ZMYM1,,,,,,,,,,,,,,,,,
,,,,SYF2,,,,,,,,,,,,,,,,,
,,,,MADCAM1,,,,,,,,,,,,,,,,,
,,,,REXO6P,,,,,,,,,,,,,,,,,
,,,,SDCBP2-AS1,,,,,,,,,,,,,,,,,
,,,,KRTAP2-2,,,,,,,,,,,,,,,,,
,,,,KIF16B,,,,,,,,,,,,,,,,,
,,,,PRDX4,,,,,,,,,,,,,,,,,
,,,,HDHD2,,,,,,,,,,,,,,,,,
,,,,GAPDH,,,,,,,,,,,,,,,,,
,,,,RIMKLB,,,,,,,,,,,,,,,,,
,,,,KRT33B,,,,,,,,,,,,,,,,,
,,,,MPRIP,,,,,,,,,,,,,,,,,
,,,,TBC1D23,,,,,,,,,,,,,,,,,
,,,,OR7A5,,,,,,,,,,,,,,,,,
,,,,LENG9,,,,,,,,,,,,,,,,,
,,,,LINC02996,,,,,,,,,,,,,,,,,
,,,,GRP,,,,,,,,,,,,,,,,,
,,,,CD2AP,,,,,,,,,,,,,,,,,
,,,,ADSS2,,,,,,,,,,,,,,,,,
,,,,OGFRP1,,,,,,,,,,,,,,,,,
,,,,GALK2,,,,,,,,,,,,,,,,,
,,,,SMCR5,,,,,,,,,,,,,,,,,
,,,,MIR9-3HG,,,,,,,,,,,,,,,,,
,,,,SAP18,,,,,,,,,,,,,,,,,
,,,,RPS18,,,,,,,,,,,,,,,,,
,,,,RPS18P5,,,,,,,,,,,,,,,,,
,,,,TEX2,,,,,,,,,,,,,,,,,
,,,,USP22,,,,,,,,,,,,,,,,,
,,,,GPR63,,,,,,,,,,,,,,,,,
,,,,LINC02504,,,,,,,,,,,,,,,,,
,,,,SERINC5,,,,,,,,,,,,,,,,,
,,,,KRT32,,,,,,,,,,,,,,,,,
,,,,NUDT4B,,,,,,,,,,,,,,,,,
,,,,FAM47E,,,,,,,,,,,,,,,,,
,,,,ZSCAN29,,,,,,,,,,,,,,,,,
,,,,ADH5,,,,,,,,,,,,,,,,,
,,,,SLC5A9,,,,,,,,,,,,,,,,,
,,,,CDRT15,,,,,,,,,,,,,,,,,
,,,,CDRT15P1,,,,,,,,,,,,,,,,,
,,,,IBTK,,,,,,,,,,,,,,,,,
,,,,PDIA4,,,,,,,,,,,,,,,,,
,,,,GRM4,,,,,,,,,,,,,,,,,
,,,,HSD17B2,,,,,,,,,,,,,,,,,
,,,,PSMA6,,,,,,,,,,,,,,,,,
,,,,KSR2,,,,,,,,,,,,,,,,,
,,,,PUM1,,,,,,,,,,,,,,,,,
,,,,SEPTIN7P9,,,,,,,,,,,,,,,,,
,,,,ZNF548,,,,,,,,,,,,,,,,,
,,,,ASH2L,,,,,,,,,,,,,,,,,
,,,,GSCAR,,,,,,,,,,,,,,,,,
,,,,VENTXP1,,,,,,,,,,,,,,,,,
,,,,IL1A,,,,,,,,,,,,,,,,,
,,,,VGLL4,,,,,,,,,,,,,,,,,
,,,,KCTD18,,,,,,,,,,,,,,,,,
,,,,KRCC1,,,,,,,,,,,,,,,,,
,,,,MECR,,,,,,,,,,,,,,,,,
,,,,NUDT16L2P,,,,,,,,,,,,,,,,,
,,,,MICOS10-NBL1,,,,,,,,,,,,,,,,,
,,,,NIPSNAP2,,,,,,,,,,,,,,,,,
,,,,GATD3,,,,,,,,,,,,,,,,,
,,,,C20orf141,,,,,,,,,,,,,,,,,
,,,,EME1,,,,,,,,,,,,,,,,,
,,,,MPC2,,,,,,,,,,,,,,,,,
,,,,CPNE8-AS1,,,,,,,,,,,,,,,,,
,,,,SERAC1,,,,,,,,,,,,,,,,,
,,,,PURA,,,,,,,,,,,,,,,,,
,,,,ARID2,,,,,,,,,,,,,,,,,
,,,,LRRC40,,,,,,,,,,,,,,,,,
,,,,ATP5PF,,,,,,,,,,,,,,,,,
,,,,NETO1-DT,,,,,,,,,,,,,,,,,
,,,,RPL3,,,,,,,,,,,,,,,,,
,,,,MYO9A,,,,,,,,,,,,,,,,,
,,,,SPSB4,,,,,,,,,,,,,,,,,
,,,,TRIM24,,,,,,,,,,,,,,,,,
,,,,EHBP1,,,,,,,,,,,,,,,,,
,,,,CCNY,,,,,,,,,,,,,,,,,
,,,,PCDH1,,,,,,,,,,,,,,,,,
,,,,SOS1,,,,,,,,,,,,,,,,,
,,,,PGRMC2,,,,,,,,,,,,,,,,,
,,,,SEC23B,,,,,,,,,,,,,,,,,
,,,,NGEF,,,,,,,,,,,,,,,,,
,,,,SNORC,,,,,,,,,,,,,,,,,
,,,,HHIP-AS1,,,,,,,,,,,,,,,,,
,,,,MAPRE3,,,,,,,,,,,,,,,,,
,,,,MAFK,,,,,,,,,,,,,,,,,
,,,,CCKBR,,,,,,,,,,,,,,,,,
,,,,NEURL1,,,,,,,,,,,,,,,,,
,,,,PMM1,,,,,,,,,,,,,,,,,
,,,,COPS9,,,,,,,,,,,,,,,,,
,,,,SIPA1L2,,,,,,,,,,,,,,,,,
,,,,EIF3J,,,,,,,,,,,,,,,,,
,,,,RBL1,,,,,,,,,,,,,,,,,
,,,,ZFP64,,,,,,,,,,,,,,,,,
,,,,MSTO1,,,,,,,,,,,,,,,,,
,,,,MSTO2P,,,,,,,,,,,,,,,,,
,,,,AGO1,,,,,,,,,,,,,,,,,
,,,,HUNK,,,,,,,,,,,,,,,,,
,,,,ERLEC1,,,,,,,,,,,,,,,,,
,,,,THUMPD3,,,,,,,,,,,,,,,,,
,,,,UBIAD1,,,,,,,,,,,,,,,,,
,,,,MTIF3,,,,,,,,,,,,,,,,,
,,,,ARMC2,,,,,,,,,,,,,,,,,
,,,,ATPAF1,,,,,,,,,,,,,,,,,
,,,,LETM1,,,,,,,,,,,,,,,,,
,,,,HOXD8,,,,,,,,,,,,,,,,,
,,,,ATRAID,,,,,,,,,,,,,,,,,
,,,,DVL3,,,,,,,,,,,,,,,,,
,,,,AOC4P,,,,,,,,,,,,,,,,,
,,,,HIGD1A,,,,,,,,,,,,,,,,,
,,,,SLC25A5-AS1,,,,,,,,,,,,,,,,,
,,,,LINC02790,,,,,,,,,,,,,,,,,
,,,,SLC17A7,,,,,,,,,,,,,,,,,
,,,,GPR137B,,,,,,,,,,,,,,,,,
,,,,AKAP7,,,,,,,,,,,,,,,,,
,,,,TP53INP1,,,,,,,,,,,,,,,,,
,,,,DDX47,,,,,,,,,,,,,,,,,
,,,,KRTAP2-3,,,,,,,,,,,,,,,,,
,,,,ACVR2A,,,,,,,,,,,,,,,,,
,,,,BMS1,,,,,,,,,,,,,,,,,
,,,,PSMA5,,,,,,,,,,,,,,,,,
,,,,CAPZA2,,,,,,,,,,,,,,,,,
,,,,ERO1A,,,,,,,,,,,,,,,,,
,,,,NOP14,,,,,,,,,,,,,,,,,
,,,,EBAG9,,,,,,,,,,,,,,,,,
,,,,KLK2,,,,,,,,,,,,,,,,,
,,,,LINC01775,,,,,,,,,,,,,,,,,
,,,,SNRPB2,,,,,,,,,,,,,,,,,
,,,,HSD3B1,,,,,,,,,,,,,,,,,
,,,,RAB2A,,,,,,,,,,,,,,,,,
,,,,SLC16A8,,,,,,,,,,,,,,,,,
,,,,PSMA1,,,,,,,,,,,,,,,,,
,,,,ELOVL1,,,,,,,,,,,,,,,,,
,,,,MIR6734,,,,,,,,,,,,,,,,,
,,,,DIDO1,,,,,,,,,,,,,,,,,
,,,,PLD5P1,,,,,,,,,,,,,,,,,
,,,,SRP54,,,,,,,,,,,,,,,,,
,,,,CTNND2,,,,,,,,,,,,,,,,,
,,,,ARIH2,,,,,,,,,,,,,,,,,
,,,,FAM98A,,,,,,,,,,,,,,,,,
,,,,MCPH1,,,,,,,,,,,,,,,,,
,,,,ANAPC11,,,,,,,,,,,,,,,,,
,,,,YAE1-DT,,,,,,,,,,,,,,,,,
,,,,RPS7P10,,,,,,,,,,,,,,,,,
,,,,TBCAP1,,,,,,,,,,,,,,,,,
,,,,NR1H2,,,,,,,,,,,,,,,,,
,,,,EIF2S1,,,,,,,,,,,,,,,,,
,,,,ELOVL3,,,,,,,,,,,,,,,,,
,,,,BORCS6,,,,,,,,,,,,,,,,,
,,,,GDI2,,,,,,,,,,,,,,,,,
,,,,ERCC6,,,,,,,,,,,,,,,,,
,,,,TRPC3,,,,,,,,,,,,,,,,,
,,,,ZNF816,,,,,,,,,,,,,,,,,
,,,,C1GALT1C1,,,,,,,,,,,,,,,,,
,,,,PAFAH1B1,,,,,,,,,,,,,,,,,
,,,,CEP170P1,,,,,,,,,,,,,,,,,
,,,,CA8,,,,,,,,,,,,,,,,,
,,,,HEATR5A-DT,,,,,,,,,,,,,,,,,
,,,,LRRD1,,,,,,,,,,,,,,,,,
,,,,PRLR,,,,,,,,,,,,,,,,,
,,,,BBS10,,,,,,,,,,,,,,,,,
,,,,JAM3,,,,,,,,,,,,,,,,,
,,,,DOK1,,,,,,,,,,,,,,,,,
,,,,GLO1,,,,,,,,,,,,,,,,,
,,,,C1orf159,,,,,,,,,,,,,,,,,
,,,,TMEM229B,,,,,,,,,,,,,,,,,
,,,,NAB1,,,,,,,,,,,,,,,,,
,,,,TSR2,,,,,,,,,,,,,,,,,
,,,,PSMB1,,,,,,,,,,,,,,,,,
,,,,DNAAF1,,,,,,,,,,,,,,,,,
,,,,ARL6IP6,,,,,,,,,,,,,,,,,
,,,,AWAT1,,,,,,,,,,,,,,,,,
,,,,PRICKLE1,,,,,,,,,,,,,,,,,
,,,,CEP120,,,,,,,,,,,,,,,,,
,,,,SOCS7,,,,,,,,,,,,,,,,,
,,,,CCNDBP1,,,,,,,,,,,,,,,,,
,,,,RIPPLY3,,,,,,,,,,,,,,,,,
,,,,CCT4,,,,,,,,,,,,,,,,,
,,,,LINC02843,,,,,,,,,,,,,,,,,
,,,,SHLD2,,,,,,,,,,,,,,,,,
,,,,SHLD2P1,,,,,,,,,,,,,,,,,
,,,,SHLD2P3,,,,,,,,,,,,,,,,,
,,,,KRT85,,,,,,,,,,,,,,,,,
,,,,HNRNPH3,,,,,,,,,,,,,,,,,
,,,,RN7SL244P,,,,,,,,,,,,,,,,,
,,,,DSPP,,,,,,,,,,,,,,,,,
,,,,UBE2A,,,,,,,,,,,,,,,,,
,,,,APOLD1,,,,,,,,,,,,,,,,,
,,,,HNRNPA1P37,,,,,,,,,,,,,,,,,
,,,,NR2E3,,,,,,,,,,,,,,,,,
,,,,LINC02861,,,,,,,,,,,,,,,,,
,,,,FOXD3,,,,,,,,,,,,,,,,,
,,,,PLEKHS1,,,,,,,,,,,,,,,,,
,,,,SOX2,,,,,,,,,,,,,,,,,
,,,,APPBP2,,,,,,,,,,,,,,,,,
,,,,LINC01905,,,,,,,,,,,,,,,,,
,,,,DYNLL1,,,,,,,,,,,,,,,,,
,,,,EBNA1BP2,,,,,,,,,,,,,,,,,
,,,,CHRNB3,,,,,,,,,,,,,,,,,
,,,,TIGD5,,,,,,,,,,,,,,,,,
,,,,PTGES3,,,,,,,,,,,,,,,,,
,,,,DSTN,,,,,,,,,,,,,,,,,
,,,,KRT35,,,,,,,,,,,,,,,,,
,,,,ATF6B,,,,,,,,,,,,,,,,,
,,,,FLYWCH2,,,,,,,,,,,,,,,,,
,,,,SMAD1-AS2,,,,,,,,,,,,,,,,,
,,,,RACGAP1,,,,,,,,,,,,,,,,,
,,,,TREML1,,,,,,,,,,,,,,,,,
,,,,GADD45A,,,,,,,,,,,,,,,,,
,,,,ZNF304,,,,,,,,,,,,,,,,,
,,,,NDUFA6,,,,,,,,,,,,,,,,,
,,,,SUCLG2P2,,,,,,,,,,,,,,,,,
,,,,ZBTB18,,,,,,,,,,,,,,,,,
,,,,PLPP1,,,,,,,,,,,,,,,,,
,,,,GARRE1,,,,,,,,,,,,,,,,,
,,,,CALHM5,,,,,,,,,,,,,,,,,
,,,,CTDSPL,,,,,,,,,,,,,,,,,
,,,,OAT,,,,,,,,,,,,,,,,,
,,,,PSMB2,,,,,,,,,,,,,,,,,
,,,,KRTAP11-1,,,,,,,,,,,,,,,,,
,,,,CLDN18,,,,,,,,,,,,,,,,,
,,,,PSMD7,,,,,,,,,,,,,,,,,
,,,,ACBD3,,,,,,,,,,,,,,,,,
,,,,MRFAP1L2,,,,,,,,,,,,,,,,,
,,,,SLC25A17,,,,,,,,,,,,,,,,,
,,,,UBA2,,,,,,,,,,,,,,,,,
,,,,RABGAP1,,,,,,,,,,,,,,,,,
,,,,MXI1,,,,,,,,,,,,,,,,,
,,,,DCLRE1C,,,,,,,,,,,,,,,,,
,,,,ZNF189,,,,,,,,,,,,,,,,,
,,,,MICOS10,,,,,,,,,,,,,,,,,
,,,,CSE1L,,,,,,,,,,,,,,,,,
,,,,RTL9,,,,,,,,,,,,,,,,,
,,,,EIF3JP1,,,,,,,,,,,,,,,,,
,,,,HYI-AS1,,,,,,,,,,,,,,,,,
,,,,TBC1D5,,,,,,,,,,,,,,,,,
,,,,ANAPC5,,,,,,,,,,,,,,,,,
,,,,KRT33A,,,,,,,,,,,,,,,,,
,,,,ARL2-SNX15,,,,,,,,,,,,,,,,,
,,,,SNX15,,,,,,,,,,,,,,,,,
,,,,PDE12,,,,,,,,,,,,,,,,,
,,,,RPS29,,,,,,,,,,,,,,,,,
,,,,XPNPEP1,,,,,,,,,,,,,,,,,
,,,,TUBBP2,,,,,,,,,,,,,,,,,
,,,,SET,,,,,,,,,,,,,,,,,
,,,,SSR3,,,,,,,,,,,,,,,,,
,,,,IDH3A,,,,,,,,,,,,,,,,,
,,,,MTA1,,,,,,,,,,,,,,,,,
,,,,CRYZL1,,,,,,,,,,,,,,,,,
,,,,MIB1,,,,,,,,,,,,,,,,,
,,,,NUDT3,,,,,,,,,,,,,,,,,
,,,,TNFRSF13C,,,,,,,,,,,,,,,,,
,,,,TMSB4XP6,,,,,,,,,,,,,,,,,
,,,,TMSB4XP8,,,,,,,,,,,,,,,,,
,,,,OBI1,,,,,,,,,,,,,,,,,
,,,,FDPSP5,,,,,,,,,,,,,,,,,
,,,,TUBB,,,,,,,,,,,,,,,,,
,,,,ATRNL1,,,,,,,,,,,,,,,,,
,,,,DLD,,,,,,,,,,,,,,,,,
,,,,PLCXD2,,,,,,,,,,,,,,,,,
,,,,SYNDIG1L,,,,,,,,,,,,,,,,,
,,,,RNF6,,,,,,,,,,,,,,,,,
,,,,ANAPC7,,,,,,,,,,,,,,,,,
,,,,UQCRC2,,,,,,,,,,,,,,,,,
,,,,ACER3,,,,,,,,,,,,,,,,,
,,,,RBBP7,,,,,,,,,,,,,,,,,
,,,,TSPY11P,,,,,,,,,,,,,,,,,
,,,,TSPY13P,,,,,,,,,,,,,,,,,
,,,,FERRY3,,,,,,,,,,,,,,,,,
,,,,TMEM30A,,,,,,,,,,,,,,,,,
,,,,POFUT2,,,,,,,,,,,,,,,,,
,,,,INTS4,,,,,,,,,,,,,,,,,
,,,,MIA2,,,,,,,,,,,,,,,,,
,,,,ANAPC13,,,,,,,,,,,,,,,,,
,,,,SNAI3-AS1,,,,,,,,,,,,,,,,,
,,,,FAM120AOS,,,,,,,,,,,,,,,,,
,,,,CYP4F3,,,,,,,,,,,,,,,,,
,,,,TMEM19,,,,,,,,,,,,,,,,,
,,,,MEIS3,,,,,,,,,,,,,,,,,
,,,,TBL2,,,,,,,,,,,,,,,,,
,,,,ST7-OT4,,,,,,,,,,,,,,,,,
,,,,LINC01144,,,,,,,,,,,,,,,,,
,,,,P4HA1,,,,,,,,,,,,,,,,,
,,,,CSTF1,,,,,,,,,,,,,,,,,
,,,,MICU2,,,,,,,,,,,,,,,,,
,,,,HAT1,,,,,,,,,,,,,,,,,
,,,,YARS2,,,,,,,,,,,,,,,,,
,,,,MEG9,,,,,,,,,,,,,,,,,
,,,,HSP90B1,,,,,,,,,,,,,,,,,
,,,,RARS1,,,,,,,,,,,,,,,,,
,,,,PPP2R5E,,,,,,,,,,,,,,,,,
,,,,SLC41A1,,,,,,,,,,,,,,,,,
,,,,PAPOLA,,,,,,,,,,,,,,,,,
,,,,MEX3D,,,,,,,,,,,,,,,,,
,,,,NASP,,,,,,,,,,,,,,,,,
,,,,KHDRBS1,,,,,,,,,,,,,,,,,
,,,,TMEM265,,,,,,,,,,,,,,,,,
,,,,B3GNT6,,,,,,,,,,,,,,,,,
,,,,LCLAT1,,,,,,,,,,,,,,,,,
,,,,SPACA1,,,,,,,,,,,,,,,,,
,,,,NCOR1,,,,,,,,,,,,,,,,,
,,,,PJA1,,,,,,,,,,,,,,,,,
,,,,USP3-AS1,,,,,,,,,,,,,,,,,
,,,,KCNJ12,,,,,,,,,,,,,,,,,
,,,,PIPSL,,,,,,,,,,,,,,,,,
,,,,ATL1,,,,,,,,,,,,,,,,,
,,,,GPATCH8,,,,,,,,,,,,,,,,,
,,,,OLFM4,,,,,,,,,,,,,,,,,
,,,,KIF25-AS1,,,,,,,,,,,,,,,,,
,,,,SUFU,,,,,,,,,,,,,,,,,
,,,,UTP3,,,,,,,,,,,,,,,,,
,,,,PAFAH2,,,,,,,,,,,,,,,,,
,,,,RNF183,,,,,,,,,,,,,,,,,
,,,,MORF4L1,,,,,,,,,,,,,,,,,
,,,,LINC01016,,,,,,,,,,,,,,,,,
,,,,IMPA1,,,,,,,,,,,,,,,,,
,,,,HHIP,,,,,,,,,,,,,,,,,
,,,,SLC25A5,,,,,,,,,,,,,,,,,
,,,,RHOQP3,,,,,,,,,,,,,,,,,
,,,,LRRC63,,,,,,,,,,,,,,,,,
,,,,SNORD35A,,,,,,,,,,,,,,,,,
,,,,SLC2A11,,,,,,,,,,,,,,,,,
,,,,ELP3,,,,,,,,,,,,,,,,,
,,,,CLN8,,,,,,,,,,,,,,,,,
,,,,PPIB,,,,,,,,,,,,,,,,,
,,,,ZCRB1,,,,,,,,,,,,,,,,,
,,,,SART3,,,,,,,,,,,,,,,,,
,,,,KIAA1143P1,,,,,,,,,,,,,,,,,
,,,,MOGAT1,,,,,,,,,,,,,,,,,
,,,,UBA1,,,,,,,,,,,,,,,,,
,,,,LINC00390,,,,,,,,,,,,,,,,,
,,,,MARS1,,,,,,,,,,,,,,,,,
,,,,GLIS3-AS2,,,,,,,,,,,,,,,,,
,,,,AQP4,,,,,,,,,,,,,,,,,
,,,,CCL23,,,,,,,,,,,,,,,,,
,,,,ECPAS,,,,,,,,,,,,,,,,,
,,,,EML2,,,,,,,,,,,,,,,,,
,,,,NCOA5,,,,,,,,,,,,,,,,,
,,,,SYT4,,,,,,,,,,,,,,,,,
,,,,ILDR2,,,,,,,,,,,,,,,,,
,,,,ACTR8,,,,,,,,,,,,,,,,,
,,,,FBXW8,,,,,,,,,,,,,,,,,
,,,,FLRT3,,,,,,,,,,,,,,,,,
,,,,TRIAP1,,,,,,,,,,,,,,,,,
,,,,VSIG2,,,,,,,,,,,,,,,,,
,,,,SECISBP2L,,,,,,,,,,,,,,,,,
,,,,FAM114A2,,,,,,,,,,,,,,,,,
,,,,LRP1B,,,,,,,,,,,,,,,,,
,,,,TEF,,,,,,,,,,,,,,,,,
