COPA,MR1,TMEM265,,RPRD1A,,,,,,,,,,,,,,,,,,,,,,,
FAM217B,SERPINA12,CCDC68,,PDE8A,,,,,,,,,,,,,,,,,,,,,,,
CLUH,TRMU,SNORA74A,,UFSP2,,,,,,,,,,,,,,,,,,,,,,,
RHOF,ZNF300P1,EDA,,MED18,,,,,,,,,,,,,,,,,,,,,,,
CMTM4,NMUR1,CD226,,PTPRM,,,,,,,,,,,,,,,,,,,,,,,
CDIP1,RRBP1,DUS2,,IPP,,,,,,,,,,,,,,,,,,,,,,,
TANC1,RETSAT,CREBL2,,ELK1,,,,,,,,,,,,,,,,,,,,,,,
,SLC34A2,RPL7AP66,,POLR3A,,,,,,,,,,,,,,,,,,,,,,,
,ZNF117,SNORD24,,KMT5C,,,,,,,,,,,,,,,,,,,,,,,
,MIR924HG,PTGER1,,CLCC1,,,,,,,,,,,,,,,,,,,,,,,
,CDRT15P3,BAIAP3,,DLGAP5,,,,,,,,,,,,,,,,,,,,,,,
,UBASH3A,C6orf58,,ZNF765,,,,,,,,,,,,,,,,,,,,,,,
,LINC03106,MARS1,,TNPO2,,,,,,,,,,,,,,,,,,,,,,,
,CSN1S1,HPS5,,CCNJ,,,,,,,,,,,,,,,,,,,,,,,
,DSC1,CCDC116,,MITF,,,,,,,,,,,,,,,,,,,,,,,
,SYNE3,TSACC,,LRRC59,,,,,,,,,,,,,,,,,,,,,,,
,MATN4,GSCAR,,MRTO4,,,,,,,,,,,,,,,,,,,,,,,
,CFAP61,NPAS1,,COL13A1,,,,,,,,,,,,,,,,,,,,,,,
,GAL3ST2,GOLGA6GP,,COPS7A,,,,,,,,,,,,,,,,,,,,,,,
,RIBC2,STK11IP,,ANKRD61,,,,,,,,,,,,,,,,,,,,,,,
,TNP2,PRELID1P6,,EIF3A,,,,,,,,,,,,,,,,,,,,,,,
,KRT5,SLC16A11,,PRDM4,,,,,,,,,,,,,,,,,,,,,,,
,OR4K2,SYNPO2L,,USP36,,,,,,,,,,,,,,,,,,,,,,,
,SCUBE3,RPL7P1,,POLE2,,,,,,,,,,,,,,,,,,,,,,,
,ZNF689,RPL7P23,,NAP1L5,,,,,,,,,,,,,,,,,,,,,,,
,SLC18A2,RPL7P47,,SPTY2D1,,,,,,,,,,,,,,,,,,,,,,,
,ITGA2B,RPL7P6,,CUL4B,,,,,,,,,,,,,,,,,,,,,,,
,INKA2,RPL7P9,,POLR2E,,,,,,,,,,,,,,,,,,,,,,,
,ANKRD30A,SYCE3,,DOHH,,,,,,,,,,,,,,,,,,,,,,,
,KRT82,DERPC,,SARS2,,,,,,,,,,,,,,,,,,,,,,,
,SPRR1A,MYL6,,NHSL1-AS1,,,,,,,,,,,,,,,,,,,,,,,
,TESK2,ZNF785,,ZNF691,,,,,,,,,,,,,,,,,,,,,,,
,CT45A6,SNHG6,,MORF4L2,,,,,,,,,,,,,,,,,,,,,,,
,CACNA1G,IFT70A,,ILF3-DT,,,,,,,,,,,,,,,,,,,,,,,
,ASAP3,C9orf152,,PPP1R37,,,,,,,,,,,,,,,,,,,,,,,
,ASRGL1,S100A11,,CDC37,,,,,,,,,,,,,,,,,,,,,,,
,TGM3,RBPMS-AS1,,DNTTIP2,,,,,,,,,,,,,,,,,,,,,,,
,ABCC12,H3-3A,,SNAP47,,,,,,,,,,,,,,,,,,,,,,,
,CPA2,H3P16,,U2SURP,,,,,,,,,,,,,,,,,,,,,,,
,OR5M8,H3P6,,MECR,,,,,,,,,,,,,,,,,,,,,,,
,HOXA1,ANAPC15,,ZNHIT3,,,,,,,,,,,,,,,,,,,,,,,
,H3C3,RPL29P5,,ZNF805,,,,,,,,,,,,,,,,,,,,,,,
,LOC285097,EXOC2,,KIF20B,,,,,,,,,,,,,,,,,,,,,,,
,CD1A,APTX,,PSMD14,,,,,,,,,,,,,,,,,,,,,,,
,OR8D1,RAE1,,CSTF3,,,,,,,,,,,,,,,,,,,,,,,
,RP9,RPL29P26,,VTA1,,,,,,,,,,,,,,,,,,,,,,,
,SAXO5,RPL29P4,,GSTCD,,,,,,,,,,,,,,,,,,,,,,,
,TAGAP,ZDHHC12-DT,,CCNA2,,,,,,,,,,,,,,,,,,,,,,,
,PAGE2,PRDX1,,NPHP3,,,,,,,,,,,,,,,,,,,,,,,
,PURPL,APOBEC3F,,TICRR,,,,,,,,,,,,,,,,,,,,,,,
,GNRHR,FABP2,,ADNP2,,,,,,,,,,,,,,,,,,,,,,,
,CEACAM5,MRPL14,,DDOST,,,,,,,,,,,,,,,,,,,,,,,
,KAT6B,NIT2,,MTNAP1,,,,,,,,,,,,,,,,,,,,,,,
,DLX6,SAR1B,,PLEKHA5,,,,,,,,,,,,,,,,,,,,,,,
,BOC,NDUFA5,,SIRT2,,,,,,,,,,,,,,,,,,,,,,,
,C1orf226,TRADD,,LIN7B,,,,,,,,,,,,,,,,,,,,,,,
,AMER3,LAGE3P1,,AP5B1,,,,,,,,,,,,,,,,,,,,,,,
,PMS2P5,C11orf52,,ZNF703,,,,,,,,,,,,,,,,,,,,,,,
,KCNC2,SPTBN5,,KLHL26,,,,,,,,,,,,,,,,,,,,,,,
,OR11H4,MTO1,,ECHDC1,,,,,,,,,,,,,,,,,,,,,,,
,MIR124-1HG,APH1B,,NUDT6,,,,,,,,,,,,,,,,,,,,,,,
,RASSF3,OSBPL7,,DZIP3,,,,,,,,,,,,,,,,,,,,,,,
,OR5M9,LRRC28,,TAF9B,,,,,,,,,,,,,,,,,,,,,,,
,LURAP1,SNORA70,,PPP4C,,,,,,,,,,,,,,,,,,,,,,,
,GRHL1,ARB2A,,TNFRSF11B,,,,,,,,,,,,,,,,,,,,,,,
,RAC2,NMD3,,SLAIN2,,,,,,,,,,,,,,,,,,,,,,,
,TMPRSS11E,STARD10,,ZNF526,,,,,,,,,,,,,,,,,,,,,,,
,MS4A14,TRAV25,,HDAC8,,,,,,,,,,,,,,,,,,,,,,,
,GOLGA8S,CTPS2,,BCL11A,,,,,,,,,,,,,,,,,,,,,,,
,NFE4,ZBTB44-DT,,RBM12,,,,,,,,,,,,,,,,,,,,,,,
,SPANXN3,TMEM205,,ANKRA2,,,,,,,,,,,,,,,,,,,,,,,
,ZNF157,NSFL1C,,WDR26,,,,,,,,,,,,,,,,,,,,,,,
,PARD3B,MIRLET7BHG,,SGPP1,,,,,,,,,,,,,,,,,,,,,,,
,SYCP3,LINC01399,,CEP41,,,,,,,,,,,,,,,,,,,,,,,
,PLEKHG6,C20orf203,,FBRS,,,,,,,,,,,,,,,,,,,,,,,
,ZNF737,MIR7515HG,,CHD8,,,,,,,,,,,,,,,,,,,,,,,
,ANKRD66,GAS5,,CFAP410,,,,,,,,,,,,,,,,,,,,,,,
,CSN1S2AP,SLC26A5-AS1,,HNRNPM,,,,,,,,,,,,,,,,,,,,,,,
,GRPR,PNPLA4,,PRC1,,,,,,,,,,,,,,,,,,,,,,,
,CILP2,PPP6R3,,HNRNPUL1,,,,,,,,,,,,,,,,,,,,,,,
,TAS2R7,LIX1,,GAS2L3,,,,,,,,,,,,,,,,,,,,,,,
,PCDHGB7,RPL18AP3,,MAP2K1,,,,,,,,,,,,,,,,,,,,,,,
,OTUB2,COX6A1P2,,NUDT14,,,,,,,,,,,,,,,,,,,,,,,
,PKP3,MARCHF11-DT,,TYK2,,,,,,,,,,,,,,,,,,,,,,,
,LINC00111,CES5A,,DALRD3,,,,,,,,,,,,,,,,,,,,,,,
,DSG3,GUK1,,CYTOR,,,,,,,,,,,,,,,,,,,,,,,
,DDX11L2,QARS1,,FAM86JP,,,,,,,,,,,,,,,,,,,,,,,
,CLCN2,SELENOM,,NAA25,,,,,,,,,,,,,,,,,,,,,,,
,LOC286177,TSPAN31,,RAN,,,,,,,,,,,,,,,,,,,,,,,
,FERMT1,MAP7D1,,GCFC2,,,,,,,,,,,,,,,,,,,,,,,
,CNTF,SLC28A2,,NUP62,,,,,,,,,,,,,,,,,,,,,,,
,SLC8A3,NOTCH2NLR,,AP2S1,,,,,,,,,,,,,,,,,,,,,,,
,OR6C6,SNAI3-AS1,,LOXL1-AS1,,,,,,,,,,,,,,,,,,,,,,,
,FREY1,PIGB,,RPS6KB1,,,,,,,,,,,,,,,,,,,,,,,
,P2RX2,PSME2P2,,ZNF14,,,,,,,,,,,,,,,,,,,,,,,
,MRGPRD,GRAP2,,INTS11,,,,,,,,,,,,,,,,,,,,,,,
,TP53INP2,LPAL2,,NR2F6,,,,,,,,,,,,,,,,,,,,,,,
,SLC6A9,SNORD23,,FAM86HP,,,,,,,,,,,,,,,,,,,,,,,
,OR1L8,CAPN10,,DPH5,,,,,,,,,,,,,,,,,,,,,,,
,MPC1L,DEFT1P,,TTL,,,,,,,,,,,,,,,,,,,,,,,
,LINC02906,DEFT1P2,,CIAO1,,,,,,,,,,,,,,,,,,,,,,,
,LINC00452,SERBP1P1,,CNOT7,,,,,,,,,,,,,,,,,,,,,,,
,TOP6BL,MTND4LP30,,SART3,,,,,,,,,,,,,,,,,,,,,,,
,PIWIL2,MTND4P12,,SLC31A1,,,,,,,,,,,,,,,,,,,,,,,
,CALHM3,F11,,SLC16A6,,,,,,,,,,,,,,,,,,,,,,,
,OR4X1,BOLA2,,FMR1,,,,,,,,,,,,,,,,,,,,,,,
,SLC10A6,BOLA2B,,MKRN9P,,,,,,,,,,,,,,,,,,,,,,,
,NUDT8,OCM,,DYRK1B,,,,,,,,,,,,,,,,,,,,,,,
,BARX2,RGL4,,LCA5,,,,,,,,,,,,,,,,,,,,,,,
,CRELD2,MAPKAPK5-AS1,,DUSP11,,,,,,,,,,,,,,,,,,,,,,,
,KLK15,NQO2,,FDX2,,,,,,,,,,,,,,,,,,,,,,,
,OR4D5,TEKT3,,LOC100506639,,,,,,,,,,,,,,,,,,,,,,,
,OR5D18,NUP153-AS1,,CEPT1,,,,,,,,,,,,,,,,,,,,,,,
,PYY2,UBE2V2P3,,PUS7L,,,,,,,,,,,,,,,,,,,,,,,
,PCDHB4,ANG,,ZNF430,,,,,,,,,,,,,,,,,,,,,,,
,CHST5,EMC4,,EFCAB7,,,,,,,,,,,,,,,,,,,,,,,
,C9orf57,SSR1,,FAM135B,,,,,,,,,,,,,,,,,,,,,,,
,OR5AC2,RPL7L1,,BORCS8,,,,,,,,,,,,,,,,,,,,,,,
,LENEP,INF2,,FPGT,,,,,,,,,,,,,,,,,,,,,,,
,CCDC13,PPP1R16A,,ACP2,,,,,,,,,,,,,,,,,,,,,,,
,TOX2,LINC01806,,CGRRF1,,,,,,,,,,,,,,,,,,,,,,,
,SPMIP7,BRD8,,ZNF414,,,,,,,,,,,,,,,,,,,,,,,
,KLK9,BFSP2-AS1,,UBE2Q2P1,,,,,,,,,,,,,,,,,,,,,,,
,DPEP3,KANSL1-AS1,,HBS1L,,,,,,,,,,,,,,,,,,,,,,,
,RNASE3,THSD8,,PPP3CC,,,,,,,,,,,,,,,,,,,,,,,
,TMEM185B,MTERF4,,MANBA,,,,,,,,,,,,,,,,,,,,,,,
,GZMK,PCNAP3,,NUTM2A-AS1,,,,,,,,,,,,,,,,,,,,,,,
,HOXC12,PGAM4,,ACBD5,,,,,,,,,,,,,,,,,,,,,,,
,ZNF876P,NDUFAF3,,IFI27,,,,,,,,,,,,,,,,,,,,,,,
,FNDC7,HSPA2-AS1,,ETAA1,,,,,,,,,,,,,,,,,,,,,,,
,ATP11AUN,ASB8,,PIGP,,,,,,,,,,,,,,,,,,,,,,,
,KRT27,RNASEH2C,,ZNF227,,,,,,,,,,,,,,,,,,,,,,,
,PCDHGA3,HJV,,C5orf34,,,,,,,,,,,,,,,,,,,,,,,
,KIR3DL3,LETMD1,,ARFGAP2,,,,,,,,,,,,,,,,,,,,,,,
,SIGLEC5,NUBP1,,COA5,,,,,,,,,,,,,,,,,,,,,,,
,FKBP9,ACAA1,,RNFT1,,,,,,,,,,,,,,,,,,,,,,,
,MED12L,INPP5K,,ARHGAP19,,,,,,,,,,,,,,,,,,,,,,,
,SGIP1,SCAMP1-AS1,,SYNCRIP,,,,,,,,,,,,,,,,,,,,,,,
,SEMA7A,C18orf15,,DNAJC7,,,,,,,,,,,,,,,,,,,,,,,
,SLC25A2,ANKRD55,,RSRC2,,,,,,,,,,,,,,,,,,,,,,,
,SYP,DIABLO,,AP2B1,,,,,,,,,,,,,,,,,,,,,,,
,TPTEP1,CLEC4G,,METAP2,,,,,,,,,,,,,,,,,,,,,,,
,ZNF793,SLU7,,PRKAG2,,,,,,,,,,,,,,,,,,,,,,,
,TPSAB1,MT-ATP8,,SLC25A29,,,,,,,,,,,,,,,,,,,,,,,
,CDA,MT-TK,,WDR13,,,,,,,,,,,,,,,,,,,,,,,
,TACC1,MTATP6P1,,ZNF24,,,,,,,,,,,,,,,,,,,,,,,
,C2orf66,MTATP8P1,,LRRC8D,,,,,,,,,,,,,,,,,,,,,,,
,SNORD42A,MTCO2P12,,OSBPL9,,,,,,,,,,,,,,,,,,,,,,,
,RAB40AL,ZDHHC4,,ZNF407-AS1,,,,,,,,,,,,,,,,,,,,,,,
,PDHA2,NPM1P27,,PYGL,,,,,,,,,,,,,,,,,,,,,,,
,KRT86,ILRUN-AS1,,DOCK9,,,,,,,,,,,,,,,,,,,,,,,
,SLC16A2,COG5,,TTK,,,,,,,,,,,,,,,,,,,,,,,
,CLIC1,CATIP-AS1,,SRSF10,,,,,,,,,,,,,,,,,,,,,,,
,ARPC1B,PPT1,,ACLY,,,,,,,,,,,,,,,,,,,,,,,
,NLGN4Y,C9orf72,,VPS37A,,,,,,,,,,,,,,,,,,,,,,,
,AKR1C6P,GNPDA2,,RBM25,,,,,,,,,,,,,,,,,,,,,,,
,SPTSSB,UBE3A,,SNORA3B,,,,,,,,,,,,,,,,,,,,,,,
,SPATA12,NELFE,,GPHN,,,,,,,,,,,,,,,,,,,,,,,
,MPEG1,HOXA6,,CPTP,,,,,,,,,,,,,,,,,,,,,,,
,DNAH9,RPL7AP20,,CRBN,,,,,,,,,,,,,,,,,,,,,,,
,SYCP2L,RPL7AP50,,FLVCR1,,,,,,,,,,,,,,,,,,,,,,,
,SEMG2,SRP9,,RPA2,,,,,,,,,,,,,,,,,,,,,,,
,TGFBR3L,SRP9P1,,TPD52,,,,,,,,,,,,,,,,,,,,,,,
,CYP4B1,FAM91A1,,PPP2R1A,,,,,,,,,,,,,,,,,,,,,,,
,NCCRP1,BPIFA2,,CASP8AP2,,,,,,,,,,,,,,,,,,,,,,,
,PGR,RILP,,CIRBP,,,,,,,,,,,,,,,,,,,,,,,
,LYPD3,BFSP2,,SET,,,,,,,,,,,,,,,,,,,,,,,
,OR4D9,RPS19BP1,,CFAP298,,,,,,,,,,,,,,,,,,,,,,,
,A4GALT,SIGLEC15,,SNORA55,,,,,,,,,,,,,,,,,,,,,,,
,SCN1B,RSU1,,PHLDB3,,,,,,,,,,,,,,,,,,,,,,,
,TLDC2,KLHL35,,RCOR1,,,,,,,,,,,,,,,,,,,,,,,
,TLR3,NCF4,,CCDC85C,,,,,,,,,,,,,,,,,,,,,,,
,CDY1,ISCU,,BAG4,,,,,,,,,,,,,,,,,,,,,,,
,NUTM2A,TPI1P1,,OCEL1,,,,,,,,,,,,,,,,,,,,,,,
,GSR,BLVRB,,C1orf52,,,,,,,,,,,,,,,,,,,,,,,
,TTTY11,TMEM220,,HELLS,,,,,,,,,,,,,,,,,,,,,,,
,ARL13B,CCDC61,,GTF2A1,,,,,,,,,,,,,,,,,,,,,,,
,SCRT1,ZDHHC19,,BBOF1,,,,,,,,,,,,,,,,,,,,,,,
,EIF3C,LYZ,,ADD3,,,,,,,,,,,,,,,,,,,,,,,
,DCLK3,H2AC4,,ZNF350,,,,,,,,,,,,,,,,,,,,,,,
,GRHL3,HADHAP1,,SELENOF,,,,,,,,,,,,,,,,,,,,,,,
,NCOR1P1,ATRIP,,ZNF571,,,,,,,,,,,,,,,,,,,,,,,
,LINC00479,NDUFAF2,,RNF170,,,,,,,,,,,,,,,,,,,,,,,
,TNC,NDUFAF2P1,,ZNF283,,,,,,,,,,,,,,,,,,,,,,,
,HRCT1,COX5B,,CTNNB1,,,,,,,,,,,,,,,,,,,,,,,
,ARAP2,SRD5A3,,ELOVL1,,,,,,,,,,,,,,,,,,,,,,,
,TMEM40,LRRC74A,,TASOR,,,,,,,,,,,,,,,,,,,,,,,
,TCEAL6,TXNDC17,,DDX24,,,,,,,,,,,,,,,,,,,,,,,
,CD274,DYNLRB2,,NRBP1,,,,,,,,,,,,,,,,,,,,,,,
,TCF7,NUP160,,RMND1,,,,,,,,,,,,,,,,,,,,,,,
,IL34,OAZ1,,ORC4,,,,,,,,,,,,,,,,,,,,,,,
,RBFOX1,ZNRD2,,STXBP3,,,,,,,,,,,,,,,,,,,,,,,
,FAM215A,C9orf50,,STOML1,,,,,,,,,,,,,,,,,,,,,,,
,LINC01551,MED23,,METAP1,,,,,,,,,,,,,,,,,,,,,,,
,GOLGA8G,RPL10L,,CKS2,,,,,,,,,,,,,,,,,,,,,,,
,MAPK14,RPL22L1,,ANAPC5,,,,,,,,,,,,,,,,,,,,,,,
,VENTXP7,FAM171A2,,POT1,,,,,,,,,,,,,,,,,,,,,,,
,LRRC77P,SLC25A26,,LONRF1,,,,,,,,,,,,,,,,,,,,,,,
,KIAA0040,C16orf86,,INTS2,,,,,,,,,,,,,,,,,,,,,,,
,PMS1,KIFAP3,,SEMA4C,,,,,,,,,,,,,,,,,,,,,,,
,MAGI3,TNFRSF4,,SAV1,,,,,,,,,,,,,,,,,,,,,,,
,PARK7,S100A3,,METTL17,,,,,,,,,,,,,,,,,,,,,,,
,ACSM1,ACTR3,,SP2,,,,,,,,,,,,,,,,,,,,,,,
,LINC01446,CC2D1A,,PALS1,,,,,,,,,,,,,,,,,,,,,,,
,OR9Q2,NPM1P22,,PGRMC2,,,,,,,,,,,,,,,,,,,,,,,
,PRSS42P,PAN3,,PTPN13,,,,,,,,,,,,,,,,,,,,,,,
,NSUN5P2,IGSF11,,FBXW4,,,,,,,,,,,,,,,,,,,,,,,
,ATP2C2,RPS5,,SENP5,,,,,,,,,,,,,,,,,,,,,,,
,ZNF569,ANKRD19P,,EZR,,,,,,,,,,,,,,,,,,,,,,,
,JCAD,MEF2C-AS1,,PTPN2,,,,,,,,,,,,,,,,,,,,,,,
,SLC7A10,ATP6V0E1,,MON1A,,,,,,,,,,,,,,,,,,,,,,,
,MAP7D2,THORLNC,,CYP2R1,,,,,,,,,,,,,,,,,,,,,,,
,SIX3,CHTOP,,MAGOH,,,,,,,,,,,,,,,,,,,,,,,
,CENPE,IGBP1,,GJC1,,,,,,,,,,,,,,,,,,,,,,,
,CCDC15,FGFR4,,ZNF468,,,,,,,,,,,,,,,,,,,,,,,
,OR2M1P,PITPNM1,,YIF1B,,,,,,,,,,,,,,,,,,,,,,,
,OR2J3,CCL5,,FNBP1L,,,,,,,,,,,,,,,,,,,,,,,
,ZC3HAV1L,MRPS26,,ANO1,,,,,,,,,,,,,,,,,,,,,,,
,BPIFA4P,CELP,,SNORD45B,,,,,,,,,,,,,,,,,,,,,,,
,RGS22,SVOP,,ARL8A,,,,,,,,,,,,,,,,,,,,,,,
,GKN1,MYLK-AS1,,TRMT61A,,,,,,,,,,,,,,,,,,,,,,,
,AKAP4,TRAV12-2,,ATP5PB,,,,,,,,,,,,,,,,,,,,,,,
,RAB11B,PPP1CB,,PRKAR2A,,,,,,,,,,,,,,,,,,,,,,,
,HBZ,F9,,TNKS2,,,,,,,,,,,,,,,,,,,,,,,
,H2BC6,SYAP1,,ZNF761,,,,,,,,,,,,,,,,,,,,,,,
,PADI6,GNLY,,THSD1,,,,,,,,,,,,,,,,,,,,,,,
,TTTY7,LINC01504,,USP33,,,,,,,,,,,,,,,,,,,,,,,
,PCDHGA11,CPNE4,,ZRANB1,,,,,,,,,,,,,,,,,,,,,,,
,GOLGA8T,GZMH,,TTYH2,,,,,,,,,,,,,,,,,,,,,,,
,LRRTM3,GAPDHP73,,ARHGAP5-AS1,,,,,,,,,,,,,,,,,,,,,,,
,LORICRIN,DNAH1,,RAB15,,,,,,,,,,,,,,,,,,,,,,,
,FKBP1B,GNG8,,SIN3B,,,,,,,,,,,,,,,,,,,,,,,
,CAVIN3,MIR6850,,CERS6,,,,,,,,,,,,,,,,,,,,,,,
,COL17A1,FAM111A,,HIPK2,,,,,,,,,,,,,,,,,,,,,,,
,ARHGAP27P1,MIR194-2,,SOAT1,,,,,,,,,,,,,,,,,,,,,,,
,KRT39,MLYCD,,MIR4784,,,,,,,,,,,,,,,,,,,,,,,
,CATSPERD,SIRPB2,,GIGYF1,,,,,,,,,,,,,,,,,,,,,,,
,NR5A1,MGAT4A,,NOL10,,,,,,,,,,,,,,,,,,,,,,,
,GRIN2D,MED7,,SNORD2,,,,,,,,,,,,,,,,,,,,,,,
,CHRNA9,LGI2,,PSMA1,,,,,,,,,,,,,,,,,,,,,,,
,CHL1,CXCR3,,DRAXIN,,,,,,,,,,,,,,,,,,,,,,,
,USP32P2,DCTN4,,ANKRD16,,,,,,,,,,,,,,,,,,,,,,,
,DGKE,SLC10A7,,DYNLL1,,,,,,,,,,,,,,,,,,,,,,,
,KRTAP9-9,CAPN12,,IFI35,,,,,,,,,,,,,,,,,,,,,,,
,FFAR1,COPS9,,DLG5,,,,,,,,,,,,,,,,,,,,,,,
,PRSS45P,GPER1,,PSMD6,,,,,,,,,,,,,,,,,,,,,,,
,DDO,VPS28,,PMS2P1,,,,,,,,,,,,,,,,,,,,,,,
,SCEL,H2BK1,,CYTH2,,,,,,,,,,,,,,,,,,,,,,,
,HDC,BNIP3L,,TEFM,,,,,,,,,,,,,,,,,,,,,,,
,GPR39,TEX48,,NUDCD2,,,,,,,,,,,,,,,,,,,,,,,
,CMC2,GRN,,KYAT3,,,,,,,,,,,,,,,,,,,,,,,
,LRFN2,TNK1,,ADCK1,,,,,,,,,,,,,,,,,,,,,,,
,MUCL1,SARAF,,KANSL3,,,,,,,,,,,,,,,,,,,,,,,
,CHIA,ZFX,,RAB35,,,,,,,,,,,,,,,,,,,,,,,
,KRT17,CERNA1,,SRRD,,,,,,,,,,,,,,,,,,,,,,,
,TACR1,CD8B2,,MAP3K13,,,,,,,,,,,,,,,,,,,,,,,
,KLK8,TRPM2,,MBTD1,,,,,,,,,,,,,,,,,,,,,,,
,MGARP,HPX,,PIP4P1,,,,,,,,,,,,,,,,,,,,,,,
,PPP1R3G,REEP5,,ZNF256,,,,,,,,,,,,,,,,,,,,,,,
,PCDHGA1,SP4,,ZNF714,,,,,,,,,,,,,,,,,,,,,,,
,B4GALNT2,GUSB,,PCYT2,,,,,,,,,,,,,,,,,,,,,,,
,RRM2B,ITIH3,,NDC1,,,,,,,,,,,,,,,,,,,,,,,
,NDST4,ZNF778,,PEX13,,,,,,,,,,,,,,,,,,,,,,,
,CNGA3,LINC02885,,KIF5B,,,,,,,,,,,,,,,,,,,,,,,
,MAD2L1BP,PRELID1,,UBP1,,,,,,,,,,,,,,,,,,,,,,,
,FRMD8,UNC13D,,GNB1,,,,,,,,,,,,,,,,,,,,,,,
,DCST2,PPP1R36,,SUCLG2,,,,,,,,,,,,,,,,,,,,,,,
,LIMK2,PTH1R,,MAP2K6,,,,,,,,,,,,,,,,,,,,,,,
,KRT1,LINC01615,,XPO1,,,,,,,,,,,,,,,,,,,,,,,
,KRTAP4-3,CCDC167,,C19orf47,,,,,,,,,,,,,,,,,,,,,,,
,VGLL2,CARNS1,,C8orf58,,,,,,,,,,,,,,,,,,,,,,,
,CACNB1,C22orf42,,VPS35L,,,,,,,,,,,,,,,,,,,,,,,
,GATA3,CCDC106,,CHAC2,,,,,,,,,,,,,,,,,,,,,,,
,MGC15885,ADAMTS10,,RGS12,,,,,,,,,,,,,,,,,,,,,,,
,OR9K2,NAT8,,ACSF2,,,,,,,,,,,,,,,,,,,,,,,
,LINC01101,TYMP,,ZNF260,,,,,,,,,,,,,,,,,,,,,,,
,KRTDAP,LINC02731,,BIRC5,,,,,,,,,,,,,,,,,,,,,,,
,DAZL,PMS2P14,,SAE1,,,,,,,,,,,,,,,,,,,,,,,
,EFCAB9,PMS2P6,,POMT1,,,,,,,,,,,,,,,,,,,,,,,
,SHISA9,PMS2P8,,RRM2,,,,,,,,,,,,,,,,,,,,,,,
,STOX2,RASSF1,,SFPQ,,,,,,,,,,,,,,,,,,,,,,,
,AQP2,ANO9,,SLC25A16,,,,,,,,,,,,,,,,,,,,,,,
,PCDHA10,RHBDD1,,ZNF830,,,,,,,,,,,,,,,,,,,,,,,
,LCN6,EMID1,,GNA11,,,,,,,,,,,,,,,,,,,,,,,
,CACNB2,HCFC2,,AGPAT3,,,,,,,,,,,,,,,,,,,,,,,
,TMEM253,GTF2IP1,,CYP24A1,,,,,,,,,,,,,,,,,,,,,,,
,AMBN,GTF2IP4,,NHS,,,,,,,,,,,,,,,,,,,,,,,
,KRTAP10-9,NDRG2,,FAM184A,,,,,,,,,,,,,,,,,,,,,,,
,OPN1LW,SPMIP6,,NT5DC1,,,,,,,,,,,,,,,,,,,,,,,
,ZNF890P,LINC02282,,SNX8,,,,,,,,,,,,,,,,,,,,,,,
,ADORA2A-AS1,GPR63,,KDSR,,,,,,,,,,,,,,,,,,,,,,,
,AZU1,NAPSB,,KHNYN,,,,,,,,,,,,,,,,,,,,,,,
,ASTN1,LINC00467,,THUMPD2,,,,,,,,,,,,,,,,,,,,,,,
,GOLGB1,STK38L,,ESCO2,,,,,,,,,,,,,,,,,,,,,,,
,NCF1B,TBL3,,LINC00312,,,,,,,,,,,,,,,,,,,,,,,
,GFOD3P,MKX,,HHAT,,,,,,,,,,,,,,,,,,,,,,,
,OGFRL1,BRWD1-AS1,,AFG2A,,,,,,,,,,,,,,,,,,,,,,,
,PDC,TXNIP,,BET1L,,,,,,,,,,,,,,,,,,,,,,,
,ANKRD40CL,STPG3,,ZNF552,,,,,,,,,,,,,,,,,,,,,,,
,SERPINI1,UBE2J1,,ZNF367,,,,,,,,,,,,,,,,,,,,,,,
,FRG2C,AASDHPPT,,USP45,,,,,,,,,,,,,,,,,,,,,,,
,RSPH6A,SNHG15,,ZNF211,,,,,,,,,,,,,,,,,,,,,,,
,DYNLT2,UQCRC2,,GSKIP,,,,,,,,,,,,,,,,,,,,,,,
,CAMKK1,SFTPA2,,TMEM165,,,,,,,,,,,,,,,,,,,,,,,
,RPS6KA3,TMEM106B,,MRPL30,,,,,,,,,,,,,,,,,,,,,,,
,PCDHB8,ODAD1,,NME7,,,,,,,,,,,,,,,,,,,,,,,
,GPR173,RAP1B,,DAPK3,,,,,,,,,,,,,,,,,,,,,,,
,EHF,CYP4F11,,NPRL3,,,,,,,,,,,,,,,,,,,,,,,
,ADAM30,TGFB1,,NUP35,,,,,,,,,,,,,,,,,,,,,,,
,SHISA6,RPL7P52,,FMN1,,,,,,,,,,,,,,,,,,,,,,,
,ASTN2,MIF,,MCM3AP,,,,,,,,,,,,,,,,,,,,,,,
,WFDC3,MED31,,ANKRD7,,,,,,,,,,,,,,,,,,,,,,,
,SLC47A1,SPACDR,,SMCO2,,,,,,,,,,,,,,,,,,,,,,,
,TPST1,AOC1,,HMGCS1,,,,,,,,,,,,,,,,,,,,,,,
,HTR1B,ELAC2,,IBA57,,,,,,,,,,,,,,,,,,,,,,,
,FPR2,SRA1,,CCL28,,,,,,,,,,,,,,,,,,,,,,,
,SIGLECL1,CKMT2-AS1,,NCKAP1,,,,,,,,,,,,,,,,,,,,,,,
,CGB7,STYK1,,FBXO48,,,,,,,,,,,,,,,,,,,,,,,
,NPAS3,TRAM2-AS1,,COMMD8,,,,,,,,,,,,,,,,,,,,,,,
,FAM90A14,CCDC14,,ALS2,,,,,,,,,,,,,,,,,,,,,,,
