ARGLU1-DT,CCL28,PNKP,IFI44,TSG101,,KMT2A,,HINT1,,,,,DUS1L,,,,,EPC1,,,,,,,
CABCOCO1,ZSWIM5,ZNF32-AS1,LOC283788,FAM225B,,PRDM2,,KCNA5,,,,,CWC15,,,,,OSBPL8,,,,,,,
FMO6P,PON2,MIR4420,POMGNT1,SIL1,,ELK4,,EIF2S3,,,,,ADPRM,,,,,TAB2,,,,,,,
RPL13P5,OR5K2,PROCA1,FAM197Y2,MYG1,,TRAV13-1,,RPS26,,,,,MYL5,,,,,RCL1,,,,,,,
MPPED1,DMKN,ISCA2,CKMT1B,IRF9,,WBP1L,,FBXO21,,,,,TRMT10C,,,,,USP24,,,,,,,
LINC03121,HMGA2,HNRNPF,NR4A2,C22orf42,,UBLCP1,,LANCL1,,,,,COQ9,,,,,MBNL1,,,,,,,
LBX1-AS1,MEG3,ZNF813,CFHR3,SOX30,,QRICH1,,PCYT1A,,,,,PSMB3,,,,,ARID1B,,,,,,,
SLC35G3,UAP1L1,PMS2CL,LMO4,LRRC37A11P,,TRABD2A,,COIL,,,,,USO1,,,,,RPL18,,,,,,,
SYT7,BSND,ZNF200,DENND10P1,TTLL13,,USP4,,UBE2E2,,,,,BUD23,,,,,BNIP2,,,,,,,
TTC9,OR2M5,ZNF155,DISC2,MOS,,USP12,,TMEM41B,,,,,CASP4,,,,,SCT,,,,,,,
NPM1P6,LGALSL,ZNF273,COL15A1,SDF2L1,,CEP120,,UPF2,,,,,,,,,,RPS14,,,,,,,
NPM1P7,KCTD6,METTL22,CCDC33,NOP10,,P2RX5,,TIMM10B,,,,,,,,,,SETD1A,,,,,,,
VSIG1,MOGAT1,SPHK2,SELENOM,TJP2,,LETM1,,TSR2,,,,,,,,,,SETD1B,,,,,,,
FRY-AS1,,C3orf62,SLC6A15,GPS1,,PAPOLG,,YIPF1,,,,,,,,,,SCAF11,,,,,,,
HMGB1P5,,ZNF547,OR1A2,EXTL1,,LRIG2,,WASHC4,,,,,,,,,,STRBP,,,,,,,
LINC02397,,NPRL2,FBN3,IGKV1ORY-1,,SENP1,,NKRF,,,,,,,,,,SMAP2,,,,,,,
RPL12P11,,CTDP1,APOA1,ADAL,,CCDC88C,,CUX2,,,,,,,,,,RPS9,,,,,,,
CYCSP44,,ZNF467,ALDH6A1,EXOC4,,CELF1,,SLC25A44,,,,,,,,,,HERC4,,,,,,,
YTHDF1,,PRDM11,NUP155,KYAT1,,DDHD1,,TUBD1,,,,,,,,,,CREBBP,,,,,,,
LINC02770,,WHAMMP1,SLC9C1,HLA-F-AS1,,ACAP2,,SPCS2P4,,,,,,,,,,MRTFA,,,,,,,
PTMAP2,,TCEANC2,PDZD2,ATP5PD,,SLC12A6,,PRKRA,,,,,,,,,,SRSF5,,,,,,,
LINC01887,,GNA14,SNORD48,SLAMF7,,RELA,,SNW1,,,,,,,,,,PPHLN1,,,,,,,
MYMX,,MIR631,TFIP11,OST4,,DDX6,,BBX,,,,,,,,,,CD53,,,,,,,
PCDH11X,,MIR3176,ENPP5,ITIH1,,MCL1,,PLEK,,,,,,,,,,LHPP,,,,,,,
PCDH11Y,,ZIK1,ADGRG1,ATP5F1C,,SLC12A2-DT,,FAM168B,,,,,,,,,,UBE2I,,,,,,,
BEND2,,TMEM129,NAPG,SELENOS,,SELPLG,,EP300,,,,,,,,,,PAPOLA,,,,,,,
PRKCA-AS1,,SWSAP1,HHATL,CDH23,,MYBL1,,CAMLG,,,,,,,,,,MAP3K2,,,,,,,
MIR372,,RAP1GDS1,ALX1,TAB1,,ACHE,,DENR,,,,,,,,,,PTCRA,,,,,,,
MIR373,,FAS,ARGFX,C17orf50,,RPL36AL,,SERP1,,,,,,,,,,DDX3X,,,,,,,
RPL36AP52,,PRMT6,PRECSIT,TCEAL2,,FAM120AOS,,FUNDC2,,,,,,,,,,CLPX,,,,,,,
POU5F1P4,,PIH1D1,POU4F2,COPZ1,,ZNF445,,RPS28,,,,,,,,,,ZHX2,,,,,,,
CFAP210,,WDR70,SLC37A4,DHX35,,UBE2K,,MMADHC,,,,,,,,,,HERC1,,,,,,,
SIGLEC5,,DCTD,IRS4,MCEE,,RSBN1L,,GOLGA8CP,,,,,,,,,,ZBTB7A,,,,,,,
GPR137,,LPAR2,UGT2B17,NECAP1,,EIF4E,,CDK5RAP2,,,,,,,,,,TRAPPC10,,,,,,,
MAB21L2,,TMEM186,GCGR,TRPC4,,SLC35E2B,,LPIN1,,,,,,,,,,FOXP1,,,,,,,
EEF1A2,,ZNF761,TAS2R9,CLEC4GP1,,MAP2K7,,TAF4,,,,,,,,,,RPL12,,,,,,,
LINC01990,,CASP8AP2,,PORCN,,MED13L,,PPP2R2A,,,,,,,,,,PPP6C,,,,,,,
DHRS7C,,PCIF1,,DHX58,,GNA13,,RPL14,,,,,,,,,,TRIM38,,,,,,,
LINC00692,,ELP6,,VPS29,,ATAD2B,,ZMYM1,,,,,,,,,,BCOR,,,,,,,
GPR37L1,,PAXIP1-AS2,,SMYD5,,PHC3,,ARMC2,,,,,,,,,,WHAMM,,,,,,,
RPL22,,ABHD13,,NDUFA7,,SUZ12,,TMEM245,,,,,,,,,,THUMPD1,,,,,,,
ACTG1,,MIR3197,,PIN1,,ATXN7L3B,,RALGAPA2,,,,,,,,,,HVCN1,,,,,,,
LINC00424,,DHRS12,,RANGAP1,,AP4E1,,ACBD4,,,,,,,,,,YTHDC1,,,,,,,
HMGN1P3,,KLRA1P,,NDUFS7,,PAFAH1B2,,TMEM123,,,,,,,,,,OGA,,,,,,,
HMGN1P37,,EPHA4,,ANPEP,,MAU2,,PTPRK,,,,,,,,,,ARMH1,,,,,,,
HMGN1P38,,ARAP1,,HAUS4,,ZNF552,,XRCC6,,,,,,,,,,TLK1,,,,,,,
LINC02363,,ANAPC10,,TKT,,CHMP7,,SLC4A1AP,,,,,,,,,,RSBN1,,,,,,,
GDF2,,C1QL4,,GRB14,,ZNF81,,MTMR9,,,,,,,,,,MOB3A,,,,,,,
PODNL1,,TCAF2,,SNORD73A,,BAZ1B,,ANXA11,,,,,,,,,,TMEM243,,,,,,,
SNORD65,,C19orf47,,GFOD1,,SLC38A9,,C7,,,,,,,,,,AKNA,,,,,,,
TRAV17,,PCGF3,,RBX1,,CD37,,DNAJC27,,,,,,,,,,MARCHF7,,,,,,,
TRAV23DV6,,IMP4,,CLRN1,,LBR,,FAM98A,,,,,,,,,,DGKD,,,,,,,
CDC14C,,ZNF17,,CX3CR1,,TRAF3,,NUTM2G,,,,,,,,,,RPL7A,,,,,,,
PFKP-DT,,MED30,,TTC27,,CFL1,,PELI1,,,,,,,,,,SMG1,,,,,,,
PTMAP3,,ERCC8,,RNMT,,MPRIP,,EAF1,,,,,,,,,,FLOT2,,,,,,,
SLC7A14-AS1,,CACTIN,,OR2S2,,SNAPC3,,FAM136A,,,,,,,,,,TERF2IP,,,,,,,
SMARCAD1-DT,,MIR3609,,MRPL46,,CHTOP,,BCL2,,,,,,,,,,REL,,,,,,,
RAB1AP2,,UPK1A-AS1,,RWDD2A,,BAZ2A,,SMC1A,,,,,,,,,,GRB2,,,,,,,
RPL13AP5,,CDKL1,,SCRT1,,FBXW11,,ADPGK,,,,,,,,,,CFLAR,,,,,,,
HTR6,,ABCD4,,ZNF883,,IPO8,,PPP1R2,,,,,,,,,,PPP6R3,,,,,,,
CCDC198,,RNU6-78P,,SATL1,,MTERF4,,TXNDC9,,,,,,,,,,TERF2,,,,,,,
CLIC1P1,,NUDCD2,,CES3,,WDR1,,ATP5F1B,,,,,,,,,,RFTN1,,,,,,,
ARHGEF7-AS2,,WDR18,,ROM1,,EEF1B2,,THAP12,,,,,,,,,,SPEN,,,,,,,
SNORD33,,MAPKAPK5,,LYRM4,,NELFA,,NEXMIF,,,,,,,,,,PTPRC,,,,,,,
MTPN,,ZNF614,,CRELD2,,ZNF346,,UXS1,,,,,,,,,,SRF,,,,,,,
LINC02250,,SEC31B,,FNDC11,,CYSLTR1,,ORMDL1,,,,,,,,,,ZFP62,,,,,,,
ONECUT3,,TXNL4B,,RABGGTA,,LASP1,,HPR,,,,,,,,,,NFATC1,,,,,,,
RPL7P52,,PPP5C,,CDADC1,,CARNMT1,,ARK2N,,,,,,,,,,STK17B,,,,,,,
LINC00567,,TAFAZZIN,,GTPBP6,,PPP2R5C,,PARL,,,,,,,,,,BIN1,,,,,,,
NCR2,,SNRNP25,,GOLGB1,,CNOT6,,ANKRD36B,,,,,,,,,,ZBED5,,,,,,,
LINC02297,,MRPL11,,POLR2K,,KMT2D,,HLA-DOA,,,,,,,,,,ARID1A,,,,,,,
RPL7P32,,ZNF350,,DHRS7B,,UBE2D2,,SRBD1,,,,,,,,,,ARRDC1-AS1,,,,,,,
LINC00028,,ZNF444,,GBP2,,KANSL1,,SPCS2,,,,,,,,,,PTBP3,,,,,,,
MT-ATP8,,SPNS2,,PLA2G2E,,FAM120A,,DLEU2,,,,,,,,,,SFPQ,,,,,,,
MT-TK,,MLC1,,SCGB1C1,,LFNG,,SPATA25,,,,,,,,,,RALGPS2,,,,,,,
MTATP6P1,,CHKB,,POLG2,,PITPNC1,,SNORD38A,,,,,,,,,,FAM117A,,,,,,,
MTATP8P1,,SNRNP40,,PMF1,,TNFAIP8,,BSDC1,,,,,,,,,,FAU,,,,,,,
MTCO2P12,,LRR1,,PIGV,,MIDN,,PEBP1,,,,,,,,,,CD3E,,,,,,,
GRAPL,,SIVA1,,MRPS11,,PHF6,,FXR1,,,,,,,,,,PSIP1,,,,,,,
ABCC12,,FOXRED1,,GRK7,,WDR82,,DUSP22,,,,,,,,,,CLINT1,,,,,,,
KNCN,,ZCCHC4,,CTSC,,HMGB2,,EIF2B5,,,,,,,,,,CD47,,,,,,,
RAG2,,ZDHHC4,,ACAA1,,EXOSC6,,WASF2,,,,,,,,,,RUBCN,,,,,,,
NKX6-3,,NPHP4,,AMT,,ICE1,,MYL12A,,,,,,,,,,PPP3CB,,,,,,,
MT-ATP6,,ZNF484,,GALNT9,,DENND4B,,KIAA2013,,,,,,,,,,PRDM15,,,,,,,
GDF7,,MRPS31P5,,OR10G9,,HNRNPA2B1,,EIF3A,,,,,,,,,,SNRPA1,,,,,,,
CS,,ZNF48,,SCPEP1,,PUS10,,MAN2B1,,,,,,,,,,CAB39,,,,,,,
RPS3AP47,,ZSWIM1,,IL17A,,MBD4,,ARMH3,,,,,,,,,,KDM4C,,,,,,,
IGHG3,,DPY19L1P1,,PPOX,,IZUMO4,,CNPPD1,,,,,,,,,,PRKCQ-AS1,,,,,,,
IGHG4,,NEURL4,,ATP5MC1,,HELB,,LTA4H,,,,,,,,,,IER2,,,,,,,
IGHV5-78,,GCDH,,CPN2,,GPBP1,,CANX,,,,,,,,,,DCP2,,,,,,,
MIR5195,,SDHD,,OR52N2,,CBFA2T3,,SCFD1,,,,,,,,,,COL4A3,,,,,,,
MSN,,PFN2,,CETN2,,CSK,,AKAP17A,,,,,,,,,,NFATC3,,,,,,,
HMGB4,,CMTM1,,NAGPA,,SNORD36A,,JADE2,,,,,,,,,,TMSB4X,,,,,,,
LINC00161,,RPL23P8,,RTCB,,GATAD2B,,AGO1,,,,,,,,,,CDC14A,,,,,,,
PCAT4,,PPP1R35,,LSR,,ADCY7,,REV1,,,,,,,,,,AKAP8,,,,,,,
GABRG1,,RFXANK,,IMMT,,ANP32A,,DHFR2,,,,,,,,,,CHST15,,,,,,,
DSTNP2,,LIG4,,ACTL9,,GGA2,,MYOM1,,,,,,,,,,EIF4EBP2,,,,,,,
CCDC196,,SNORD95,,STK11IP,,ITSN2,,RECQL5,,,,,,,,,,WDR33,,,,,,,
GTF2IP1,,SNORA80B,,LINC01019,,GTDC1,,ERCC6,,,,,,,,,,EHD1,,,,,,,
GTF2IP4,,IL10,,HSPB1,,FBRS,,HDHD2,,,,,,,,,,ELL3,,,,,,,
RPS27P3,,CCDC146,,LHFPL3,,USP28,,KCNN3,,,,,,,,,,SP110,,,,,,,
RPS27P4,,SDCCAG8,,USP5,,KIAA1143,,GATA6,,,,,,,,,,ZNF589,,,,,,,
RPS27P8,,ZSCAN25,,GZF1,,RASA2,,OPA1,,,,,,,,,,ARHGAP25,,,,,,,
IGLV4-3,,THAP6,,HSPB8,,RNF220,,NBAS,,,,,,,,,,DIMT1,,,,,,,
BTN1A1,,CDAN1,,RAB9A,,MBTD1,,UBE2E1,,,,,,,,,,NCOA1,,,,,,,
RPL4P2,,PPP2R1A,,COG7,,HNRNPA0,,STRN,,,,,,,,,,RBM15,,,,,,,
RPL4P4,,TMEM134,,MTLN,,PEX11B,,CCNQ,,,,,,,,,,TOR3A,,,,,,,
RPL4P5,,TCIRG1,,PMCH,,FCF1,,UVRAG,,,,,,,,,,MAST3,,,,,,,
PRDM16-DT,,TOPORS,,GPATCH1,,FBRSL1,,CREBL2,,,,,,,,,,UBE2N,,,,,,,
SLC2A1-DT,,MIR186,,MUCL3,,CARD8,,MACO1,,,,,,,,,,RPS29,,,,,,,
NKX2-5,,ACD,,STRAP,,SYPL1,,DTNBP1,,,,,,,,,,GDI2,,,,,,,
ERN2,,IQCB1,,ORMDL2,,SYK,,LETMD1,,,,,,,,,,ZBTB2,,,,,,,
LINC02632,,MRPL1,,UFSP2,,PROSER3,,NDUFB4,,,,,,,,,,ZNF518A,,,,,,,
EEF1G,,ZNF324,,PROK1,,CLCF1,,PPP1R21,,,,,,,,,,RAP1A,,,,,,,
MIR3654,,ATXN7L2,,SRPRA,,PPP3CA,,ST13P4,,,,,,,,,,MLLT6,,,,,,,
TSNAX,,DGKQ,,SYNPO2,,ZSCAN29,,GUCD1,,,,,,,,,,ABI3,,,,,,,
PTMAP4,,MAPK8IP3,,MUC20,,KHDRBS1,,ARL6IP5,,,,,,,,,,SART3,,,,,,,
PTMAP9,,FASTKD3,,OXER1,,INPP4A,,TGOLN2,,,,,,,,,,CD83,,,,,,,
RFFL,,NFYC-AS1,,C1orf105,,ABCE1,,PSME1,,,,,,,,,,ARHGAP45,,,,,,,
AP3S1,,GABPB1-AS1,,CEP83,,CYLD,,RSRP1,,,,,,,,,,RPL18A,,,,,,,
RPL9P7,,CIRBP-AS1,,CDKN2A,,MVD,,TBK1,,,,,,,,,,RABGAP1L,,,,,,,
CHCHD3,,SH3BP1,,FLJ30679,,CTDSPL2,,HLA-DPB1,,,,,,,,,,CD180,,,,,,,
SPATA31C1,,DGCR5,,ICAM1,,MOB1A,,MICU2,,,,,,,,,,RBM14,,,,,,,
SPATA31C2,,MYO1F,,WDR83OS,,HDAC9,,THOC2,,,,,,,,,,ATM,,,,,,,
LINC01087,,RCAN3AS,,AADAT,,KAT6B,,CD160,,,,,,,,,,PARP16,,,,,,,
CDK2AP1,,RBM6,,MANBAL,,NUMB,,EIF4ENIF1,,,,,,,,,,RBL2,,,,,,,
POU5F1,,PSMA5,,APOA2,,STK11,,MTOR,,,,,,,,,,HSD17B7P2,,,,,,,
RAB6C,,LUZP6,,EMC6,,ARID2,,MSTO1,,,,,,,,,,SHISA8,,,,,,,
RAB6D,,RNF214,,FAM9A,,PHF12,,CCNL1,,,,,,,,,,MYCBP2,,,,,,,
RPL36A-HNRNPH2,,ZNF222,,BCL2L2,,MYBL2,,ATPAF1,,,,,,,,,,PLCL2,,,,,,,
RPL36AP37,,TRADD,,CAPN3,,NSD3,,STAG3,,,,,,,,,,FAM13B,,,,,,,
SNORD73B,,DMAC1,,NDUFAF5,,ABCC1,,CYTH2,,,,,,,,,,MAPKAPK2,,,,,,,
RPL26P36,,SNORD62A,,MRPL53,,ERP29,,TAPT1,,,,,,,,,,CEPT1,,,,,,,
RPL26P37,,C15orf62,,DHX16,,CASP2,,PDHA1,,,,,,,,,,EEF1D,,,,,,,
ENPP6,,CCR8,,THUMPD2,,PCYOX1L,,TACC1,,,,,,,,,,HIVEP1,,,,,,,
NUMBL,,SLC35E2A,,ABCF3,,DOK1,,EGR1,,,,,,,,,,UBE2J1,,,,,,,
R3HDM2,,LYSMD3,,PSG2,,RSPO3,,SMARCB1,,,,,,,,,,ZFC3H1,,,,,,,
PDCL2,,TOR2A,,MBD3L3,,POU2F1,,IQGAP1,,,,,,,,,,CCDC69,,,,,,,
RUNDC3A-AS1,,BMPR2,,FICD,,BBIP1,,MFN1,,,,,,,,,,PITPNM1,,,,,,,
LCN10,,PARD6A,,GALNT18,,PRR13,,ELP3,,,,,,,,,,SPOPL,,,,,,,
FGB,,TUBA4A,,HBS1L,,PCDHAC2,,HLA-E,,,,,,,,,,DGKA,,,,,,,
TRAV10,,TADA1,,CASQ1,,PTPN2,,RSU1,,,,,,,,,,ADRA2A,,,,,,,
RPS3AP26,,OTX1,,EGFL6,,FOXN3,,CCNC,,,,,,,,,,HCFC1,,,,,,,
RPS3AP6,,DBP,,LAIR2,,LMNB1,,CEP128,,,,,,,,,,EML4,,,,,,,
NADK2-AS1,,ZFYVE28,,CEACAM20,,TUG1,,ABHD6,,,,,,,,,,PRKCQ,,,,,,,
ANXA10,,DNAAF2,,VWA3A,,BLNK,,CALR,,,,,,,,,,SLTM,,,,,,,
CACNA1I,,NAA60,,EPN3,,TIRAP,,CELF2,,,,,,,,,,CFP,,,,,,,
PTDSS1,,PSEN2,,C1QL3,,TMEM131L,,PSME2,,,,,,,,,,FCHSD2,,,,,,,
TMIE,,DDX41,,OR5L2,,SNX29P1,,TMEM80,,,,,,,,,,SLC25A42,,,,,,,
CFAP184,,SLC25A19,,TXLNGY,,SNX29P2,,SLC35A5,,,,,,,,,,ZNF317,,,,,,,
PTPRD-AS1,,CCDC174,,FYTTD1,,PNPLA7,,HCG27,,,,,,,,,,TNFRSF9,,,,,,,
ERICH5,,RPUSD1,,SKIC8,,CUL3,,OSBP,,,,,,,,,,SLC12A3,,,,,,,
STRIT1,,RPL28,,IDO1,,BRI3BP,,MRPL33,,,,,,,,,,ZNF800,,,,,,,
UBC,,VMAC,,MS4A10,,HNRNPH1,,NOP58,,,,,,,,,,MS4A1,,,,,,,
RPL15P14,,FAM86FP,,NDUFS3,,INSM1,,ST6GAL1,,,,,,,,,,TRRAP,,,,,,,
RPL15P2,,AMPD2,,PDE8A,,NASP,,NFKBIA,,,,,,,,,,TRAPPC2,,,,,,,
RPL15P3,,SMIM27,,ABITRAM,,NUP188,,EMD,,,,,,,,,,TAF1,,,,,,,
RPL15P7,,PIBF1,,FAN1,,TPM3,,PPCS,,,,,,,,,,ZC3HAV1,,,,,,,
STAU1,,WDR73,,HMOX1,,TOP1,,UQCRH,,,,,,,,,,LRIG1,,,,,,,
RPL10P16,,FAM32A,,GNPDA2,,TCP11L2,,UQCRHL,,,,,,,,,,PAIP2,,,,,,,
RPL10P9,,MIR4712,,FHIP1B,,ERCC6L2,,ZNF469,,,,,,,,,,BTG2,,,,,,,
TMEM212,,SANBR,,NDUFA13,,NFATC2IP,,WDR37,,,,,,,,,,CXCR4,,,,,,,
KRT40,,CCDC71,,OR10A7,,TTC7A,,AMBRA1,,,,,,,,,,CD27,,,,,,,
DNTT,,CHCHD7,,C2orf76,,DOK3,,PARP14,,,,,,,,,,FRYL,,,,,,,
DMRTC1,,DUS3L,,NR4A3,,BRD4,,COPB1,,,,,,,,,,THEMIS,,,,,,,
DMRTC1B,,UMAD1,,COPG1,,RBP5,,B2M,,,,,,,,,,CCDC88B,,,,,,,
RTEL1-TNFRSF6B,,ZEB1-AS1,,SPAG8,,RANBP3,,MTRES1,,,,,,,,,,PRPF38B,,,,,,,
SLC1A2,,ZNF567,,RNASE2,,INO80D,,PEX5,,,,,,,,,,ZNF101,,,,,,,
RPL7P1,,NDUFA3,,ASCC1,,MKNK2,,CEP57,,,,,,,,,,METTL23,,,,,,,
RPL7P23,,CCNT2-AS1,,IFT172,,SHLD2,,TOE1,,,,,,,,,,MAP3K14,,,,,,,
RPL7P47,,CFAP20,,RPL23AP7,,SHISA3,,CEBPZ,,,,,,,,,,SEMA4D,,,,,,,
RPL7P6,,SPAG7,,C16orf90,,UXT,,KANK1,,,,,,,,,,TXK,,,,,,,
RPL7P9,,MTERF1,,ANKRD34C,,SLC22A3,,NDUFB5,,,,,,,,,,IL4R,,,,,,,
S1PR1-DT,,ERAL1,,VPS11,,EPB41,,GHSR,,,,,,,,,,VAV1,,,,,,,
ADAM29,,SNORD96A,,NPY5R,,NR3C1,,RPF1,,,,,,,,,,CEP135,,,,,,,
RPL13AP25,,NAT1,,ABHD14A,,DNMT1,,GPKOW,,,,,,,,,,DDX54,,,,,,,
PLD5,,GPR108,,UCP3,,STK17A,,AKAP1,,,,,,,,,,ZMAT2,,,,,,,
CCDC169-SOHLH2,,GSG1L,,TAS2R3,,EDAR,,CLNS1A,,,,,,,,,,LMO2,,,,,,,
CLEC4M,,NEK6,,ZUP1,,ZBTB44,,BABAM2,,,,,,,,,,ARHGDIB,,,,,,,
SNORD34,,DIS3,,TARM1,,CLU,,RAB33A,,,,,,,,,,ZCCHC7,,,,,,,
TOB1-AS1,,TTC33,,TP53I13,,RNF19A,,COMMD6,,,,,,,,,,SCAF4,,,,,,,
LRSAM1,,ZNF268,,FAM3A,,ETF1,,MTM1,,,,,,,,,,KDM3B,,,,,,,
SPAG5-AS1,,ZNF204P,,UBXN11,,ORAI2,,GLG1,,,,,,,,,,GMEB1,,,,,,,
RPL29P1,,STING1,,OTOP3,,TSPAN13,,MAP1LC3B,,,,,,,,,,CD40,,,,,,,
SAMD12,,ZKSCAN4,,RNF31,,WDR83,,CDC7,,,,,,,,,,DEPDC5,,,,,,,
IYD,,PPP4C,,PRPS1L1,,OBI1,,INTS4,,,,,,,,,,CYFIP2,,,,,,,
RPL14P1,,SUV39H1,,CLEC5A,,MTHFR,,HSPBAP1,,,,,,,,,,RACK1,,,,,,,
SHD,,EIF2D,,MKKS,,MED28,,MADD,,,,,,,,,,CHTF8,,,,,,,
GPHB5,,TSSC4,,CLDN14,,RSPRY1,,MRPL18,,,,,,,,,,TRAF5,,,,,,,
LILRA3,,C1orf131,,ZFYVE26,,THAP5,,NLRP7,,,,,,,,,,RPL10,,,,,,,
TFF1,,TRAPPC11,,SLC25A26,,WDR77,,NR2C2,,,,,,,,,,TNRC6B,,,,,,,
LINC02232,,SMARCAD1,,ZNF812P,,PDPK1,,SRP68,,,,,,,,,,ARHGEF3,,,,,,,
CLTC,,BTN2A1,,TMEM121B,,EHBP1L1,,CSRNP1,,,,,,,,,,TLR6,,,,,,,
PPP1R14D,,ZNF79,,DHRS11,,HNRNPC,,PHKB,,,,,,,,,,RFX5,,,,,,,
PVALB,,LOC286437,,GORASP1,,NOL9,,LINC-PINT,,,,,,,,,,CNOT8,,,,,,,
CAGE1,,SNORD20,,TPD52L3,,KLF12,,NDRG3,,,,,,,,,,SPNS3,,,,,,,
MT-CO2,,EOLA1,,PLEKHA7,,PRKD2,,NSFL1C,,,,,,,,,,RBM17,,,,,,,
MT-TD,,SPATS2L,,CRH,,CYRIB,,ANAPC13,,,,,,,,,,PBXIP1,,,,,,,
ADAMTSL2,,LDB1,,SCARNA9,,SCAI,,AATF,,,,,,,,,,SLC9A9,,,,,,,
PCBP3,,AP4S1,,ATP8B4,,IKZF5,,NDUFA9,,,,,,,,,,DAZAP2,,,,,,,
CALB1,,QDPR,,H3-5,,PPP4R3A,,EIF2AK3,,,,,,,,,,CLK4,,,,,,,
IRAG1-AS1,,ZCCHC3,,MAP3K7,,ABRACL,,PDE5A,,,,,,,,,,XPA,,,,,,,
HIPK3,,DDX19B,,PDE4DIPP6,,XCR1,,TMEM59,,,,,,,,,,PCED1B,,,,,,,
DPPA3,,MIR5581,,MRPL41,,MTA1,,NFKBIZ,,,,,,,,,,PNOC,,,,,,,
DPPA3P1,,MTG1,,SLC38A11,,G3BP1,,FEZF2,,,,,,,,,,MRFAP1L2,,,,,,,
DPPA3P2,,SMIM20,,SMUG1,,DIAPH1,,NCOA7,,,,,,,,,,SLX4,,,,,,,
TMEM26-AS1,,SERTAD3,,KRT222,,PSTPIP1,,STAMBP,,,,,,,,,,SOCS1,,,,,,,
PPP1R12BP1,,SCO1,,EXOC3,,PIM2,,ANGPTL6,,,,,,,,,,ALPK2,,,,,,,
ANGPTL3,,MORC2-AS1,,KIR3DL3,,KRBOX5,,GCC1,,,,,,,,,,ARHGAP30,,,,,,,
DRD1,,ARRDC1,,ALG3,,CLEC2D,,SNORA25,,,,,,,,,,FNBP1,,,,,,,
FOXP1-AS1,,LOC100240735,,LIPT2-AS1,,ZCCHC2,,STAT6,,,,,,,,,,TMEM131,,,,,,,
ZNF84-DT,,ZNF606-AS1,,GALP,,PHF2,,RPN1,,,,,,,,,,ADD3,,,,,,,
CNTFR-AS1,,B3GNTL1,,VAC14,,VOPP1,,ERGIC2,,,,,,,,,,ZNF548,,,,,,,
SEC11A,,SDR39U1,,WDR17,,TMED8,,SSTR2,,,,,,,,,,TASL,,,,,,,
HMGCLL1,,ZNF860,,COL12A1,,NHLRC2,,EIF4G1,,,,,,,,,,DGKE,,,,,,,
RPS15AP1,,NAXD,,SERPINA10,,CCDC117,,ARL1,,,,,,,,,,TUT1,,,,,,,
MT-CO3,,AFG3L1P,,FBXL19,,TUT7,,ELP1,,,,,,,,,,ZFAND4,,,,,,,
MT-ND3,,RNASEH2C,,FHIT,,CLK3,,DDHD2,,,,,,,,,,CBR4,,,,,,,
MT-TG,,NHLRC4,,ARV1,,ZFX,,SIDT2,,,,,,,,,,ZBTB8OS,,,,,,,
FATE1,,PANK4,,ME3,,PPP1R9B,,PHB2,,,,,,,,,,CYTH4,,,,,,,
RPSAP12,,LOC554206,,CXCL3,,CBFB,,COQ10A,,,,,,,,,,NCKAP1L,,,,,,,
RPSAP15,,PIWIL4,,LRRC10B,,ACTR2,,ZNF492,,,,,,,,,,SMCHD1,,,,,,,
RPSAP19,,N4BP2,,CD244,,FBXO10,,LSM3,,,,,,,,,,CREBZF,,,,,,,
RPSAP26,,MBLAC2,,SNORD13,,EBLN3P,,DHX36,,,,,,,,,,EDRF1,,,,,,,
RPSAP54,,PGAM2,,IRX1,,CBX5,,PFDN1,,,,,,,,,,ARHGEF7,,,,,,,
RPSAP9,,FUCA2,,TGM6,,MCCC2,,CNDP2,,,,,,,,,,KLF2,,,,,,,
SNORA62,,RAB1B,,FOXI2,,TMEM218,,PARN,,,,,,,,,,LUC7L3,,,,,,,
LINC00402,,ZNF461,,AIFM1,,STXBP3,,NPHP3,,,,,,,,,,DENND11,,,,,,,
ALPL,,RPS6KB2,,CHRNB3,,MMP25,,FRG1,,,,,,,,,,IFNAR2,,,,,,,
FOSL2-AS1,,ZNF10,,ROR2,,RASA3,,TAF4B,,,,,,,,,,CD72,,,,,,,
MIR4680,,GFM2,,ABCC13,,CNOT7,,HSPA9,,,,,,,,,,MALT1,,,,,,,
IQCF6,,ELAC1,,KLKB1,,ZNF611,,COPS7B,,,,,,,,,,IKBKB,,,,,,,
PDE4C,,PGAM5,,CLVS2,,GMIP,,APPL1,,,,,,,,,,SETD2,,,,,,,
NACA,,ZNF12,,SLC66A3,,TLE3,,SRSF8,,,,,,,,,,RPS19,,,,,,,
C4orf17,,FAH,,OR13C3,,STK38,,MCCC1,,,,,,,,,,TNFRSF10A-DT,,,,,,,
LINC02909,,ZNF669,,GOLGA4,,ARPC5L,,CARS2,,,,,,,,,,RETREG3,,,,,,,
NUP107-DT,,MINK1,,SIRT5,,CASP3,,NUP214,,,,,,,,,,TMEM167B,,,,,,,
EPN2-AS1,,ZNF780A,,CIPC,,GZMM,,SELENOH,,,,,,,,,,C9orf78,,,,,,,
CNOT2,,GALT,,ENDOD1,,TADA2B,,RABGGTB,,,,,,,,,,NRF1,,,,,,,
TRAV25,,SLC49A4,,TMEM247,,RBM38,,TTN,,,,,,,,,,NOL8,,,,,,,
