KBTBD7,ZNF324B,,,,,,,,,,,,,,,,,,,,,,,
MEIS3,DNTTIP1,,,,,,,,,,,,,,,,,,,,,,,
NNT-AS1,HPD,,,,,,,,,,,,,,,,,,,,,,,
SMYD1,IER5,,,,,,,,,,,,,,,,,,,,,,,
CLPX,PHLDB1,,,,,,,,,,,,,,,,,,,,,,,
ZNF649-AS1,CCNH,,,,,,,,,,,,,,,,,,,,,,,
KIAA1210,LMLN,,,,,,,,,,,,,,,,,,,,,,,
ANXA5,POLR3C,,,,,,,,,,,,,,,,,,,,,,,
ZNF816,TOMM5,,,,,,,,,,,,,,,,,,,,,,,
PRIMA1,CLEC4D,,,,,,,,,,,,,,,,,,,,,,,
TUBA1C,PTPRE,,,,,,,,,,,,,,,,,,,,,,,
ARL8B,PRODH2,,,,,,,,,,,,,,,,,,,,,,,
WAC-AS1,BHMT2,,,,,,,,,,,,,,,,,,,,,,,
TRIM72,RBKS,,,,,,,,,,,,,,,,,,,,,,,
CCNI,TPT1-AS1,,,,,,,,,,,,,,,,,,,,,,,
ANP32A,MYT1,,,,,,,,,,,,,,,,,,,,,,,
ARF4,ABCB4,,,,,,,,,,,,,,,,,,,,,,,
ESRRB,AFAP1L1,,,,,,,,,,,,,,,,,,,,,,,
PKNOX1,CSF2RB,,,,,,,,,,,,,,,,,,,,,,,
SEC62,ZKSCAN4,,,,,,,,,,,,,,,,,,,,,,,
ATXN1L,SDF2,,,,,,,,,,,,,,,,,,,,,,,
ARHGAP12,ABCC6,,,,,,,,,,,,,,,,,,,,,,,
FAM98B,INTS6,,,,,,,,,,,,,,,,,,,,,,,
LRRC63,SNHG17,,,,,,,,,,,,,,,,,,,,,,,
TMEM232,GNMT,,,,,,,,,,,,,,,,,,,,,,,
LAMC1,SHCBP1,,,,,,,,,,,,,,,,,,,,,,,
CASC3,RIPK1,,,,,,,,,,,,,,,,,,,,,,,
FOXP1-IT1,MLXIPL,,,,,,,,,,,,,,,,,,,,,,,
RCN1,NLRC5,,,,,,,,,,,,,,,,,,,,,,,
TRIM49,POLG2,,,,,,,,,,,,,,,,,,,,,,,
TRIM49B,PPWD1,,,,,,,,,,,,,,,,,,,,,,,
TRIM49C,LCP1,,,,,,,,,,,,,,,,,,,,,,,
ZNF22-AS1,SF3A1,,,,,,,,,,,,,,,,,,,,,,,
LINC00680,AP5Z1,,,,,,,,,,,,,,,,,,,,,,,
RCBTB1,ACOX2,,,,,,,,,,,,,,,,,,,,,,,
ZFP64,PHC1,,,,,,,,,,,,,,,,,,,,,,,
LINC01241,ANG,,,,,,,,,,,,,,,,,,,,,,,
RYK,S100A1,,,,,,,,,,,,,,,,,,,,,,,
NLGN4Y,TPRA1,,,,,,,,,,,,,,,,,,,,,,,
PLOD2,THRSP,,,,,,,,,,,,,,,,,,,,,,,
CHRNA2,PBDC1,,,,,,,,,,,,,,,,,,,,,,,
WWP1-AS1,ZNF32-AS1,,,,,,,,,,,,,,,,,,,,,,,
IFT80,NCOA3,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC24,IL1B,,,,,,,,,,,,,,,,,,,,,,,
COX6C,MGST1,,,,,,,,,,,,,,,,,,,,,,,
TAAR9,EEF1E1,,,,,,,,,,,,,,,,,,,,,,,
NEURL1,ADGRG3,,,,,,,,,,,,,,,,,,,,,,,
LINC02043,MAPK12,,,,,,,,,,,,,,,,,,,,,,,
OXSR1,PTH1R,,,,,,,,,,,,,,,,,,,,,,,
WBP2NL,SCFD2,,,,,,,,,,,,,,,,,,,,,,,
RABGAP1,FXR2,,,,,,,,,,,,,,,,,,,,,,,
MBD5,ZNF449,,,,,,,,,,,,,,,,,,,,,,,
TOP2B,TRMT44,,,,,,,,,,,,,,,,,,,,,,,
LINC01560,ZNF205,,,,,,,,,,,,,,,,,,,,,,,
FAM76A,RAB5IF,,,,,,,,,,,,,,,,,,,,,,,
CARMIL2,DPYSL5,,,,,,,,,,,,,,,,,,,,,,,
PAPPA2,HOXD-AS2,,,,,,,,,,,,,,,,,,,,,,,
BRD4,TP53TG1,,,,,,,,,,,,,,,,,,,,,,,
IGIP,EP400P1,,,,,,,,,,,,,,,,,,,,,,,
SNX30,G6PC1,,,,,,,,,,,,,,,,,,,,,,,
SLC25A32,TPPP2,,,,,,,,,,,,,,,,,,,,,,,
TJP1,RNASEK-C17orf49,,,,,,,,,,,,,,,,,,,,,,,
KIDINS220,DHX8,,,,,,,,,,,,,,,,,,,,,,,
TMEM14B-DT,UBE2Q2P1,,,,,,,,,,,,,,,,,,,,,,,
APP,PEX1,,,,,,,,,,,,,,,,,,,,,,,
LINC01360,HOXB-AS3,,,,,,,,,,,,,,,,,,,,,,,
NGEF,TM9SF4,,,,,,,,,,,,,,,,,,,,,,,
SRSF1,ITGAX,,,,,,,,,,,,,,,,,,,,,,,
LINC01775,DIO1,,,,,,,,,,,,,,,,,,,,,,,
PCDHA9,AAAS,,,,,,,,,,,,,,,,,,,,,,,
MYH15,ELOVL1,,,,,,,,,,,,,,,,,,,,,,,
CFAP20DC,TNFAIP8L1,,,,,,,,,,,,,,,,,,,,,,,
LINC02790,AMBP,,,,,,,,,,,,,,,,,,,,,,,
CRIPT,HS3ST3B1,,,,,,,,,,,,,,,,,,,,,,,
MIER1,TM4SF5,,,,,,,,,,,,,,,,,,,,,,,
NOMO3,UGT2B15,,,,,,,,,,,,,,,,,,,,,,,
MSTO1,NALCN,,,,,,,,,,,,,,,,,,,,,,,
MSTO2P,ZNF300,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,DUS1L,,,,,,,,,,,,,,,,,,,,,,,
THAP12,AMMECR1,,,,,,,,,,,,,,,,,,,,,,,
BTBD3-AS1,FRMD8,,,,,,,,,,,,,,,,,,,,,,,
MS4A5,ALDH6A1,,,,,,,,,,,,,,,,,,,,,,,
PIGK,KRT10-AS1,,,,,,,,,,,,,,,,,,,,,,,
TMBIM6,GPR88,,,,,,,,,,,,,,,,,,,,,,,
RAB2A,NT5C,,,,,,,,,,,,,,,,,,,,,,,
HECTD1,FNDC8,,,,,,,,,,,,,,,,,,,,,,,
URI1,PAXBP1,,,,,,,,,,,,,,,,,,,,,,,
LPP-AS2,EXO5,,,,,,,,,,,,,,,,,,,,,,,
NR2C2,ITGB3,,,,,,,,,,,,,,,,,,,,,,,
INSL5,UBXN2B,,,,,,,,,,,,,,,,,,,,,,,
COX7A2,NR0B2,,,,,,,,,,,,,,,,,,,,,,,
ATP13A3,SERPINA4,,,,,,,,,,,,,,,,,,,,,,,
LRRIQ1,PCCA,,,,,,,,,,,,,,,,,,,,,,,
TMEM50A,FBXO46,,,,,,,,,,,,,,,,,,,,,,,
WDR48,ITSN2,,,,,,,,,,,,,,,,,,,,,,,
PRRC2C,LY6S-AS1,,,,,,,,,,,,,,,,,,,,,,,
LCN12,SLC27A3,,,,,,,,,,,,,,,,,,,,,,,
MAP4K4,RND1,,,,,,,,,,,,,,,,,,,,,,,
SPATS2L,KPRP,,,,,,,,,,,,,,,,,,,,,,,
MT-TL2,FTCD,,,,,,,,,,,,,,,,,,,,,,,
MTND5P11,KLB,,,,,,,,,,,,,,,,,,,,,,,
UBE2K,TMPRSS6,,,,,,,,,,,,,,,,,,,,,,,
DENND5B,MCTP2,,,,,,,,,,,,,,,,,,,,,,,
DNM1P41,NDUFS2,,,,,,,,,,,,,,,,,,,,,,,
LINC02984,MIR3153,,,,,,,,,,,,,,,,,,,,,,,
ZNF618,SELL,,,,,,,,,,,,,,,,,,,,,,,
SLC17A7,BMP4,,,,,,,,,,,,,,,,,,,,,,,
NCL,MGAT4B,,,,,,,,,,,,,,,,,,,,,,,
REEP3,SCAMP2,,,,,,,,,,,,,,,,,,,,,,,
FAM66C,PPP2R3C,,,,,,,,,,,,,,,,,,,,,,,
RANBP9,MRPS11,,,,,,,,,,,,,,,,,,,,,,,
ITGB1,RNASEH2B,,,,,,,,,,,,,,,,,,,,,,,
RAB10,MIR3945,,,,,,,,,,,,,,,,,,,,,,,
PTBP1,MRPS17,,,,,,,,,,,,,,,,,,,,,,,
MEGF8,AOC4P,,,,,,,,,,,,,,,,,,,,,,,
TMEM51-AS1,CNGA1,,,,,,,,,,,,,,,,,,,,,,,
LINC02481,LASP1NB,,,,,,,,,,,,,,,,,,,,,,,
CAMP,WRAP73,,,,,,,,,,,,,,,,,,,,,,,
THAP5P1,RNF167,,,,,,,,,,,,,,,,,,,,,,,
C17orf100,IFT22,,,,,,,,,,,,,,,,,,,,,,,
LHFPL5,PTGS2,,,,,,,,,,,,,,,,,,,,,,,
TPM3P4,CYP2E1,,,,,,,,,,,,,,,,,,,,,,,
MIR935,ZC3H11A,,,,,,,,,,,,,,,,,,,,,,,
TMUB2,CCZ1B,,,,,,,,,,,,,,,,,,,,,,,
SLC25A2,HMGCS2,,,,,,,,,,,,,,,,,,,,,,,
LINC02870,SMLR1,,,,,,,,,,,,,,,,,,,,,,,
CNPY4,MON2,,,,,,,,,,,,,,,,,,,,,,,
POGZ,ENTPD6,,,,,,,,,,,,,,,,,,,,,,,
SPRY3,GLUD1P3,,,,,,,,,,,,,,,,,,,,,,,
RPS3AP5,DHTKD1,,,,,,,,,,,,,,,,,,,,,,,
GRM2,C8orf58,,,,,,,,,,,,,,,,,,,,,,,
TSPYL1,LLPH,,,,,,,,,,,,,,,,,,,,,,,
AKAP7,LCE4A,,,,,,,,,,,,,,,,,,,,,,,
GCLC,IDE,,,,,,,,,,,,,,,,,,,,,,,
CTNNB1,GCKR,,,,,,,,,,,,,,,,,,,,,,,
BBX,ANGPTL8,,,,,,,,,,,,,,,,,,,,,,,
HOXA-AS2,SLC2A14,,,,,,,,,,,,,,,,,,,,,,,
NUTF2P2,SLC39A6,,,,,,,,,,,,,,,,,,,,,,,
ACBD5,TMEM243,,,,,,,,,,,,,,,,,,,,,,,
S1PR1-DT,CXCR1,,,,,,,,,,,,,,,,,,,,,,,
SUMO1P3,ACOT12,,,,,,,,,,,,,,,,,,,,,,,
PCDHA6,NVL,,,,,,,,,,,,,,,,,,,,,,,
HAGLR,GFM2,,,,,,,,,,,,,,,,,,,,,,,
FAM181B,SLC51A,,,,,,,,,,,,,,,,,,,,,,,
DYNC1I2,MADD,,,,,,,,,,,,,,,,,,,,,,,
ZNHIT6,UGT1A4,,,,,,,,,,,,,,,,,,,,,,,
CYB5B,HABP2,,,,,,,,,,,,,,,,,,,,,,,
RASSF8,SYMPK,,,,,,,,,,,,,,,,,,,,,,,
SAP30,MOGAT2,,,,,,,,,,,,,,,,,,,,,,,
BCOR,TRAPPC1,,,,,,,,,,,,,,,,,,,,,,,
HNRNPM,IL1RN,,,,,,,,,,,,,,,,,,,,,,,
HMG20A,PROC,,,,,,,,,,,,,,,,,,,,,,,
MON2-AS1,AEBP1,,,,,,,,,,,,,,,,,,,,,,,
RPL7L1,HYAL1,,,,,,,,,,,,,,,,,,,,,,,
AQP4,HERC2P9,,,,,,,,,,,,,,,,,,,,,,,
RHOQP3,PLA2G2F,,,,,,,,,,,,,,,,,,,,,,,
HNRNPDL,MASP1,,,,,,,,,,,,,,,,,,,,,,,
WRNIP1,GSDMA,,,,,,,,,,,,,,,,,,,,,,,
GNG7,PROSER3,,,,,,,,,,,,,,,,,,,,,,,
SECISBP2L,C12orf60,,,,,,,,,,,,,,,,,,,,,,,
RMDN1,CPN2,,,,,,,,,,,,,,,,,,,,,,,
TCF20,MPP3,,,,,,,,,,,,,,,,,,,,,,,
CDRT15,PIPOX,,,,,,,,,,,,,,,,,,,,,,,
PCDHA4,GPS1,,,,,,,,,,,,,,,,,,,,,,,
PCDHA5,ASPRV1,,,,,,,,,,,,,,,,,,,,,,,
KNL1,TARBP1,,,,,,,,,,,,,,,,,,,,,,,
DMP1,APOBEC3D,,,,,,,,,,,,,,,,,,,,,,,
CYP2D7,ORC6,,,,,,,,,,,,,,,,,,,,,,,
SNX1,CACNB1,,,,,,,,,,,,,,,,,,,,,,,
STAG1,MAPK7,,,,,,,,,,,,,,,,,,,,,,,
ZNF189,TTPAL,,,,,,,,,,,,,,,,,,,,,,,
DYNC1I2P1,LOC100130357,,,,,,,,,,,,,,,,,,,,,,,
SLC8A2,C4BPA,,,,,,,,,,,,,,,,,,,,,,,
SP3,UBAC2,,,,,,,,,,,,,,,,,,,,,,,
IRF2,AXIN1,,,,,,,,,,,,,,,,,,,,,,,
MBD3L1,UNC45A,,,,,,,,,,,,,,,,,,,,,,,
CEP97,SLC28A1,,,,,,,,,,,,,,,,,,,,,,,
FAM98A,NXT1,,,,,,,,,,,,,,,,,,,,,,,
MYLIP,FASTKD2,,,,,,,,,,,,,,,,,,,,,,,
RIMOC1,LINC00327,,,,,,,,,,,,,,,,,,,,,,,
SPAG11A,APOA1,,,,,,,,,,,,,,,,,,,,,,,
SPAG11B,TTC21A,,,,,,,,,,,,,,,,,,,,,,,
NHLRC2,SLC10A1,,,,,,,,,,,,,,,,,,,,,,,
TMEM33,KNTC1,,,,,,,,,,,,,,,,,,,,,,,
IAH1,H2BC4,,,,,,,,,,,,,,,,,,,,,,,
UBQLN1,TASP1,,,,,,,,,,,,,,,,,,,,,,,
CLXN,DNPEP,,,,,,,,,,,,,,,,,,,,,,,
SOX2-OT,NCAPG2,,,,,,,,,,,,,,,,,,,,,,,
EIF4G2,ZNF77,,,,,,,,,,,,,,,,,,,,,,,
SLC39A7,SHC1,,,,,,,,,,,,,,,,,,,,,,,
PCDHB9,CRIP2,,,,,,,,,,,,,,,,,,,,,,,
TIMP2,CPS1,,,,,,,,,,,,,,,,,,,,,,,
TMEM30A,BORCS8,,,,,,,,,,,,,,,,,,,,,,,
PCDHA10,TSPAN16,,,,,,,,,,,,,,,,,,,,,,,
LYRM2,SLC27A5,,,,,,,,,,,,,,,,,,,,,,,
GKN2,LONRF3,,,,,,,,,,,,,,,,,,,,,,,
ZNF184,DPYS,,,,,,,,,,,,,,,,,,,,,,,
IRF2BP2,TMEM82,,,,,,,,,,,,,,,,,,,,,,,
LINC02003,SLC17A2,,,,,,,,,,,,,,,,,,,,,,,
TXNRD1,PC,,,,,,,,,,,,,,,,,,,,,,,
SLC35B3,PAXIP1-AS2,,,,,,,,,,,,,,,,,,,,,,,
MIR6833,SKA3,,,,,,,,,,,,,,,,,,,,,,,
RNF5,TRAV8-6,,,,,,,,,,,,,,,,,,,,,,,
RNF5P1,F2,,,,,,,,,,,,,,,,,,,,,,,
BTF3L4,TEX101,,,,,,,,,,,,,,,,,,,,,,,
GRIK3,PJA1,,,,,,,,,,,,,,,,,,,,,,,
CTRB1,CEP152,,,,,,,,,,,,,,,,,,,,,,,
ATP5F1E,NAT2,,,,,,,,,,,,,,,,,,,,,,,
SNTG1,ATP11B,,,,,,,,,,,,,,,,,,,,,,,
NPTN-IT1,MBL2,,,,,,,,,,,,,,,,,,,,,,,
ETFBKMT,LOC100131635,,,,,,,,,,,,,,,,,,,,,,,
GORAB,GPR84,,,,,,,,,,,,,,,,,,,,,,,
GUCA1B,LANCL2,,,,,,,,,,,,,,,,,,,,,,,
CFAP20,ABCG8,,,,,,,,,,,,,,,,,,,,,,,
NAA50,PLA2G2D,,,,,,,,,,,,,,,,,,,,,,,
ARHGEF12,SLC6A12,,,,,,,,,,,,,,,,,,,,,,,
ADAM17,DBF4,,,,,,,,,,,,,,,,,,,,,,,
ENPP5,AGA,,,,,,,,,,,,,,,,,,,,,,,
TMF1,RGN,,,,,,,,,,,,,,,,,,,,,,,
RIOX1,CETP,,,,,,,,,,,,,,,,,,,,,,,
MAP4K5,CDK5RAP1,,,,,,,,,,,,,,,,,,,,,,,
ARMC2,LRRC28,,,,,,,,,,,,,,,,,,,,,,,
AP4E1,PRR14,,,,,,,,,,,,,,,,,,,,,,,
ZNF562,VPS16,,,,,,,,,,,,,,,,,,,,,,,
PALS1,AOX1,,,,,,,,,,,,,,,,,,,,,,,
PZP,HSPBP1,,,,,,,,,,,,,,,,,,,,,,,
FRMD3,TMEM186,,,,,,,,,,,,,,,,,,,,,,,
NR1H2,APLF,,,,,,,,,,,,,,,,,,,,,,,
ZNF160,C6,,,,,,,,,,,,,,,,,,,,,,,
ZBTB20,AGXT,,,,,,,,,,,,,,,,,,,,,,,
ANKRD13C,EIF2AK1,,,,,,,,,,,,,,,,,,,,,,,
SH2D5,SERPINF2,,,,,,,,,,,,,,,,,,,,,,,
RPLP2,RALGDS,,,,,,,,,,,,,,,,,,,,,,,
YIPF4,C8G,,,,,,,,,,,,,,,,,,,,,,,
KANSL3,DMGDH,,,,,,,,,,,,,,,,,,,,,,,
WDR43,BCLAF3,,,,,,,,,,,,,,,,,,,,,,,
CREBL2,SERPINC1,,,,,,,,,,,,,,,,,,,,,,,
LINC01828,TIMD4,,,,,,,,,,,,,,,,,,,,,,,
C5orf24,NOP16,,,,,,,,,,,,,,,,,,,,,,,
GLO1,ATPAF2,,,,,,,,,,,,,,,,,,,,,,,
RPLP1,NUGGC,,,,,,,,,,,,,,,,,,,,,,,
ATF4,ABHD12,,,,,,,,,,,,,,,,,,,,,,,
ATF4P3,WARS1,,,,,,,,,,,,,,,,,,,,,,,
KIFAP3,ACSM2B,,,,,,,,,,,,,,,,,,,,,,,
KHDRBS3,HPR,,,,,,,,,,,,,,,,,,,,,,,
NCOA2,GYS2,,,,,,,,,,,,,,,,,,,,,,,
ASB7,GLYATL1,,,,,,,,,,,,,,,,,,,,,,,
ARPP19,BIRC5,,,,,,,,,,,,,,,,,,,,,,,
TRPC3,CYP3A7,,,,,,,,,,,,,,,,,,,,,,,
LINC02345,CP,,,,,,,,,,,,,,,,,,,,,,,
RPS27,ATP10D,,,,,,,,,,,,,,,,,,,,,,,
RPS27P3,DRP2,,,,,,,,,,,,,,,,,,,,,,,
RPS27P4,RHOG,,,,,,,,,,,,,,,,,,,,,,,
RPS27P8,ZNG1F,,,,,,,,,,,,,,,,,,,,,,,
LINC02487,TPD52,,,,,,,,,,,,,,,,,,,,,,,
REV1,TPI1P2,,,,,,,,,,,,,,,,,,,,,,,
MTRR,PHC2,,,,,,,,,,,,,,,,,,,,,,,
OTUD1,GTF2H4,,,,,,,,,,,,,,,,,,,,,,,
FNDC7,SRSF5,,,,,,,,,,,,,,,,,,,,,,,
SOCS7,SARDH,,,,,,,,,,,,,,,,,,,,,,,
AGPS,TMEM230,,,,,,,,,,,,,,,,,,,,,,,
RPN1,SLC22A3,,,,,,,,,,,,,,,,,,,,,,,
CNKSR3,RBM17,,,,,,,,,,,,,,,,,,,,,,,
FCF1,SERPINA11,,,,,,,,,,,,,,,,,,,,,,,
DZANK1,GC,,,,,,,,,,,,,,,,,,,,,,,
PRCP,PDZK1,,,,,,,,,,,,,,,,,,,,,,,
SOHLH2,CFAP53,,,,,,,,,,,,,,,,,,,,,,,
GNA11,F13B,,,,,,,,,,,,,,,,,,,,,,,
UBA2,SNORD49A,,,,,,,,,,,,,,,,,,,,,,,
BCL9,CYP4A11,,,,,,,,,,,,,,,,,,,,,,,
AKAP11,MTX1,,,,,,,,,,,,,,,,,,,,,,,
HSD17B3,FETUB,,,,,,,,,,,,,,,,,,,,,,,
PCDHB14,CEP290,,,,,,,,,,,,,,,,,,,,,,,
FTLP3,KNG1,,,,,,,,,,,,,,,,,,,,,,,
GPR137B,CPNE1,,,,,,,,,,,,,,,,,,,,,,,
H4C2,KIF21B,,,,,,,,,,,,,,,,,,,,,,,
AQP12A,FCAR,,,,,,,,,,,,,,,,,,,,,,,
AQP12B,CNTNAP3,,,,,,,,,,,,,,,,,,,,,,,
ARL6IP5,SDHAP2,,,,,,,,,,,,,,,,,,,,,,,
SIRT5,MTIF2,,,,,,,,,,,,,,,,,,,,,,,
FUT8-AS1,NUP85,,,,,,,,,,,,,,,,,,,,,,,
POLK,MGC32805,,,,,,,,,,,,,,,,,,,,,,,
RERE,LCE2A,,,,,,,,,,,,,,,,,,,,,,,
MTMR4,RMI2,,,,,,,,,,,,,,,,,,,,,,,
PAPSS1,LGR4,,,,,,,,,,,,,,,,,,,,,,,
CCNY,LARRPM,,,,,,,,,,,,,,,,,,,,,,,
PCDHA1,CD4,,,,,,,,,,,,,,,,,,,,,,,
PCDHA11,AHSG,,,,,,,,,,,,,,,,,,,,,,,
PCDHA12,APCS,,,,,,,,,,,,,,,,,,,,,,,
PCDHA13,SMKR1,,,,,,,,,,,,,,,,,,,,,,,
PCDHA7,LOC100506472,,,,,,,,,,,,,,,,,,,,,,,
PCDHA8,FASN,,,,,,,,,,,,,,,,,,,,,,,
SLC4A1,MRPS35,,,,,,,,,,,,,,,,,,,,,,,
TMCC2-AS1,CHRNA5,,,,,,,,,,,,,,,,,,,,,,,
UNG,CRAT,,,,,,,,,,,,,,,,,,,,,,,
DBI,INO80E,,,,,,,,,,,,,,,,,,,,,,,
TAF8,SLC39A5,,,,,,,,,,,,,,,,,,,,,,,
SLC4A9,TMEM185A,,,,,,,,,,,,,,,,,,,,,,,
TIRAP,TNFRSF9,,,,,,,,,,,,,,,,,,,,,,,
SSC4D,CCL20,,,,,,,,,,,,,,,,,,,,,,,
MMP21,HLF,,,,,,,,,,,,,,,,,,,,,,,
SLC2A11,HSD17B6,,,,,,,,,,,,,,,,,,,,,,,
ITGA6,CLK4,,,,,,,,,,,,,,,,,,,,,,,
SHMT1,NEDD8,,,,,,,,,,,,,,,,,,,,,,,
TRPM3,BAX,,,,,,,,,,,,,,,,,,,,,,,
RPL7,POLB,,,,,,,,,,,,,,,,,,,,,,,
ATP2C1,SCAMP3,,,,,,,,,,,,,,,,,,,,,,,
MMP11,NPFF,,,,,,,,,,,,,,,,,,,,,,,
TRIB1,HDAC3,,,,,,,,,,,,,,,,,,,,,,,
MIR1302-2HG,APOH,,,,,,,,,,,,,,,,,,,,,,,
MIR1302-9HG,ITIH1,,,,,,,,,,,,,,,,,,,,,,,
HNRNPD,GSS,,,,,,,,,,,,,,,,,,,,,,,
GGACT,MTTP,,,,,,,,,,,,,,,,,,,,,,,
TMEM64,STAP2,,,,,,,,,,,,,,,,,,,,,,,
AKAP3,OGA,,,,,,,,,,,,,,,,,,,,,,,
LARP4,CPB2,,,,,,,,,,,,,,,,,,,,,,,
LINC02180,PTPRS,,,,,,,,,,,,,,,,,,,,,,,
SLC25A3,TBL3,,,,,,,,,,,,,,,,,,,,,,,
ZNF425,SERPINA6,,,,,,,,,,,,,,,,,,,,,,,
TEAD1,PLA2G12B,,,,,,,,,,,,,,,,,,,,,,,
C4orf3,APOC3,,,,,,,,,,,,,,,,,,,,,,,
DMRT2,NR1H4,,,,,,,,,,,,,,,,,,,,,,,
RBM7,LECT2,,,,,,,,,,,,,,,,,,,,,,,
MICOS10-NBL1,MRPS18C,,,,,,,,,,,,,,,,,,,,,,,
EPHB3,SPNS1,,,,,,,,,,,,,,,,,,,,,,,
KAT2B,CYP4F11,,,,,,,,,,,,,,,,,,,,,,,
NR3C1,CHMP7,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC17,LEF1-AS1,,,,,,,,,,,,,,,,,,,,,,,
TUSC7,GRPEL2,,,,,,,,,,,,,,,,,,,,,,,
STXBP5-AS1,MSS51,,,,,,,,,,,,,,,,,,,,,,,
EHBP1,ZDHHC6,,,,,,,,,,,,,,,,,,,,,,,
BCAR1,PROZ,,,,,,,,,,,,,,,,,,,,,,,
LIPE,ARHGAP33,,,,,,,,,,,,,,,,,,,,,,,
LINC01159,SLC13A5,,,,,,,,,,,,,,,,,,,,,,,
DNTT,BMP2K,,,,,,,,,,,,,,,,,,,,,,,
NCOA4,ULK3,,,,,,,,,,,,,,,,,,,,,,,
THOP1,SETD9,,,,,,,,,,,,,,,,,,,,,,,
ZNF287,BPIFC,,,,,,,,,,,,,,,,,,,,,,,
CCDC18,ATP6V0D1,,,,,,,,,,,,,,,,,,,,,,,
SUFU,HRG,,,,,,,,,,,,,,,,,,,,,,,
YAE1-DT,ASGR2,,,,,,,,,,,,,,,,,,,,,,,
DTWD1,TGIF2,,,,,,,,,,,,,,,,,,,,,,,
NUDT19,CBR3-AS1,,,,,,,,,,,,,,,,,,,,,,,
ADH5,GUSBP11,,,,,,,,,,,,,,,,,,,,,,,
FGF13,GSTA1,,,,,,,,,,,,,,,,,,,,,,,
C6orf47,C4BPB,,,,,,,,,,,,,,,,,,,,,,,
C5,XRCC4,,,,,,,,,,,,,,,,,,,,,,,
ZNF217,TTYH1,,,,,,,,,,,,,,,,,,,,,,,
CACTIN,MRPL58,,,,,,,,,,,,,,,,,,,,,,,
FAM177A1,PCSK6,,,,,,,,,,,,,,,,,,,,,,,
NFYC,ZMIZ2,,,,,,,,,,,,,,,,,,,,,,,
CLDN18,CXXC1,,,,,,,,,,,,,,,,,,,,,,,
HDAC2,BAALC-AS1,,,,,,,,,,,,,,,,,,,,,,,
GAS2L3,NEMP1,,,,,,,,,,,,,,,,,,,,,,,
LINC00938,FAM193A,,,,,,,,,,,,,,,,,,,,,,,
PCDHB6,JMJD4,,,,,,,,,,,,,,,,,,,,,,,
TUBBP2,ALDH8A1,,,,,,,,,,,,,,,,,,,,,,,
PBRM1,SERPIND1,,,,,,,,,,,,,,,,,,,,,,,
DDX59,TRIM56,,,,,,,,,,,,,,,,,,,,,,,
SERHL2,CALML4,,,,,,,,,,,,,,,,,,,,,,,
TARS1,MRPL9,,,,,,,,,,,,,,,,,,,,,,,
RFK,FKRP,,,,,,,,,,,,,,,,,,,,,,,
SETD1B,MKNK2,,,,,,,,,,,,,,,,,,,,,,,
BZW1,HDAC8,,,,,,,,,,,,,,,,,,,,,,,
COPB1,B4GALNT4,,,,,,,,,,,,,,,,,,,,,,,
SKP1P1,GDF15,,,,,,,,,,,,,,,,,,,,,,,
GOLGA6L1,LDLRAD3,,,,,,,,,,,,,,,,,,,,,,,
GOLGA6L22,GRB14,,,,,,,,,,,,,,,,,,,,,,,
GOLGA6L24,C2orf72,,,,,,,,,,,,,,,,,,,,,,,
GOLGA6L25,ACSL4,,,,,,,,,,,,,,,,,,,,,,,
GOLGA6L26,TECPR1,,,,,,,,,,,,,,,,,,,,,,,
GOLGA6L6,PBLD,,,,,,,,,,,,,,,,,,,,,,,
SPRED2,GCGR,,,,,,,,,,,,,,,,,,,,,,,
RARB-AS1,ITIH2,,,,,,,,,,,,,,,,,,,,,,,
ARL6IP6,RIPOR2,,,,,,,,,,,,,,,,,,,,,,,
CBY1,ADAM1A,,,,,,,,,,,,,,,,,,,,,,,
DOK1,NEURL4,,,,,,,,,,,,,,,,,,,,,,,
ADAM32,CENPT,,,,,,,,,,,,,,,,,,,,,,,
DDR2,MRPL57,,,,,,,,,,,,,,,,,,,,,,,
TULP4,ACAA2,,,,,,,,,,,,,,,,,,,,,,,
PPP2CA-DT,ROPN1L,,,,,,,,,,,,,,,,,,,,,,,
RAD23B,EEFSEC,,,,,,,,,,,,,,,,,,,,,,,
PJA2,CPT1C,,,,,,,,,,,,,,,,,,,,,,,
ID2-AS1,AADACP1,,,,,,,,,,,,,,,,,,,,,,,
AHR,GHR,,,,,,,,,,,,,,,,,,,,,,,
SNORA10,SLC9A8,,,,,,,,,,,,,,,,,,,,,,,
SCAI,EVI2A,,,,,,,,,,,,,,,,,,,,,,,
POTEKP,SEMA4A,,,,,,,,,,,,,,,,,,,,,,,
TBL1XR1,APOA2,,,,,,,,,,,,,,,,,,,,,,,
RO60,NEMF,,,,,,,,,,,,,,,,,,,,,,,
SLC2A13,GNPTG,,,,,,,,,,,,,,,,,,,,,,,
TBCA,KCND3,,,,,,,,,,,,,,,,,,,,,,,
RAPGEF2,ORM2,,,,,,,,,,,,,,,,,,,,,,,
TERF1,SLC22A15,,,,,,,,,,,,,,,,,,,,,,,
TMTC2,SIRT6,,,,,,,,,,,,,,,,,,,,,,,
ZNF536,MIR3916,,,,,,,,,,,,,,,,,,,,,,,
